[2026-04-08 16:39:53] 备注: 数据集, baseline=dynaip_like_recon
[2026-04-08 16:39:53] baseline=dynaip_like_recon, resnet_verson=resnet18, mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, hidden_dim=128, num_layers=2, nhead=4, dropout=0.1, use_len=4, compute_len=1, predict_len=1, stride_len=1, input_channels=204, train_ratio=0.8, need_normalize=True
[2026-04-08 16:44:42] [20260408163953] Epoch: 0, train loss: 0.1990, train mean joint angle error: 21.6225 deg, train positional error: 36.0198 cm
[2026-04-08 16:44:42] [20260408163953] Epoch: 0, val loss: 0.1564, val mean joint angle error: 16.4540 deg, val positional error: 26.5519 cm
[2026-04-08 16:44:42] [20260408163953] Epoch: 0, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
[2026-04-08 16:52:56] [20260408163953] Epoch: 6, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      28.8925
        1    joint_1       9.4152
        2    joint_2       9.7069
        3    joint_3       5.8051
        4    joint_4      12.9727
        5    joint_5      12.8994
        6    joint_6       5.2914
        7    joint_7       8.1272
        8    joint_8       9.6214
        9    joint_9       3.8882
       10   joint_10       0.2997
       11   joint_11       0.3948
       12   joint_12      12.4446
       13   joint_13       7.3776
       14   joint_14       7.2037
       15   joint_15      12.3550
       16   joint_16      10.3984
       17   joint_17      10.6559
       18   joint_18      12.8127
       19   joint_19      13.0380
       20   joint_20      10.2915
       21   joint_21      10.9380
       22   joint_22       0.6004
       23   joint_23       1.3282
[2026-04-08 16:52:56] [20260408163953] Epoch: 6, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      4.4001
        2    joint_2      4.2925
        3    joint_3      4.2423
        4    joint_4     18.0180
        5    joint_5     18.5345
        6    joint_6      7.7784
        7    joint_7     28.2674
        8    joint_8     28.4081
        9    joint_9      8.6418
       10   joint_10     32.8926
       11   joint_11     33.1506
       12   joint_12     16.0822
       13   joint_13     13.6520
       14   joint_14     13.7691
       15   joint_15     17.0214
       16   joint_16     16.2486
       17   joint_17     16.5423
       18   joint_18     18.8575
       19   joint_19     18.9598
       20   joint_20     24.2870
       21   joint_21     24.6615
       22   joint_22     27.3180
       23   joint_23     27.5328
[2026-04-08 16:52:56] [20260408163953] Epoch: 6, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.7198
        2    joint_2      3.8077
        3    joint_3      3.6332
        4    joint_4     15.0951
        5    joint_5     15.9533
        6    joint_6      6.6297
        7    joint_7     23.8967
        8    joint_8     24.5469
        9    joint_9      7.3882
       10   joint_10     27.8833
       11   joint_11     28.7788
       12   joint_12     13.8457
       13   joint_13     11.8513
       14   joint_14     11.7509
       15   joint_15     14.7022
       16   joint_16     14.3370
       17   joint_17     14.1655
       18   joint_18     16.8046
       19   joint_19     16.8315
       20   joint_20     21.7878
       21   joint_21     22.4342
       22   joint_22     24.6602
       23   joint_23     25.2099
[2026-04-08 16:54:18] [20260408163953] Epoch: 7, train loss: 0.1015, train mean joint angle error: 9.8642 deg, train positional error: 17.0644 cm
[2026-04-08 16:54:18] [20260408163953] Epoch: 7, val loss: 0.0934, val mean joint angle error: 8.8756 deg, val positional error: 14.9773 cm
[2026-04-08 16:54:18] [20260408163953] Epoch: 7, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      32.5957
        1    joint_1       9.8555
        2    joint_2      10.0341
        3    joint_3       6.7468
        4    joint_4      13.6543
        5    joint_5      13.3222
        6    joint_6       5.5719
        7    joint_7       8.5366
        8    joint_8       9.8439
        9    joint_9       4.1553
       10   joint_10       0.5037
       11   joint_11       0.5158
       12   joint_12      12.7284
       13   joint_13       8.3133
       14   joint_14       8.1615
       15   joint_15      12.6653
       16   joint_16      11.5535
       17   joint_17      11.6120
       18   joint_18      14.5550
       19   joint_19      14.6761
       20   joint_20      11.8453
       21   joint_21      12.0460
       22   joint_22       1.1290
       23   joint_23       2.1195
[2026-04-08 16:54:18] [20260408163953] Epoch: 7, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      28.3071
        1    joint_1       9.1041
        2    joint_2       9.3425
        3    joint_3       5.7082
        4    joint_4      12.7793
        5    joint_5      12.7117
        6    joint_6       5.1255
        7    joint_7       8.0287
        8    joint_8       9.3779
        9    joint_9       3.8329
       10   joint_10       0.2503
       11   joint_11       0.2427
       12   joint_12      12.2198
       13   joint_13       7.2084
       14   joint_14       7.2831
       15   joint_15      12.0192
       16   joint_16      10.6314
       17   joint_17      10.7176
       18   joint_18      12.5987
       19   joint_19      12.9530
       20   joint_20      10.4344
       21   joint_21      10.5378
       22   joint_22       0.5172
       23   joint_23       1.0825
[2026-04-08 16:54:18] [20260408163953] Epoch: 7, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      4.2860
        2    joint_2      4.1892
        3    joint_3      4.0883
        4    joint_4     17.3241
        5    joint_5     17.7757
        6    joint_6      7.4515
        7    joint_7     27.2874
        8    joint_8     27.3109
        9    joint_9      8.2807
       10   joint_10     31.7143
       11   joint_11     31.8838
       12   joint_12     15.4033
       13   joint_13     13.1305
       14   joint_14     13.2130
       15   joint_15     16.3504
       16   joint_16     15.7671
       17   joint_17     15.9724
       18   joint_18     18.4181
       19   joint_19     18.4813
       20   joint_20     23.6596
       21   joint_21     24.0870
       22   joint_22     26.5845
       23   joint_23     26.8876
[2026-04-08 16:54:18] [20260408163953] Epoch: 7, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.6542
        2    joint_2      3.6088
        3    joint_3      3.4878
        4    joint_4     15.1901
        5    joint_5     15.6190
        6    joint_6      6.2915
        7    joint_7     23.2267
        8    joint_8     23.4197
        9    joint_9      6.9417
       10   joint_10     27.2735
       11   joint_11     27.7110
       12   joint_12     13.0642
       13   joint_13     11.1937
       14   joint_14     11.1651
       15   joint_15     13.8212
       16   joint_16     13.6788
       17   joint_17     13.5633
       18   joint_18     16.9427
       19   joint_19     16.3021
       20   joint_20     22.2860
       21   joint_21     21.8275
       22   joint_22     24.9089
       23   joint_23     24.2776
[2026-04-08 16:55:38] [20260408163953] Epoch: 8, train loss: 0.0983, train mean joint angle error: 9.5426 deg, train positional error: 16.4635 cm
[2026-04-08 16:55:38] [20260408163953] Epoch: 8, val loss: 0.0909, val mean joint angle error: 8.6831 deg, val positional error: 15.2207 cm
[2026-04-08 16:55:38] [20260408163953] Epoch: 8, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      31.2316
        1    joint_1       9.3874
        2    joint_2       9.5042
        3    joint_3       6.4496
        4    joint_4      13.1127
        5    joint_5      12.9300
        6    joint_6       5.4316
        7    joint_7       8.3275
        8    joint_8       9.6046
        9    joint_9       4.0236
       10   joint_10       0.3269
       11   joint_11       0.3198
