[2026-04-08 15:56:06] 备注: 数据集, baseline=tip_like_recon
[2026-04-08 15:56:06] baseline=tip_like_recon, resnet_verson=resnet18, mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, hidden_dim=128, num_layers=2, nhead=4, dropout=0.1, use_len=4, compute_len=1, predict_len=1, stride_len=1, input_channels=204, train_ratio=0.8, need_normalize=True
[2026-04-08 16:09:50] [20260408155606] Epoch: 0, train loss: 0.1967, train mean joint angle error: 21.3721 deg, train positional error: 39.1238 cm
[2026-04-08 16:09:50] [20260408155606] Epoch: 0, val loss: 0.1484, val mean joint angle error: 15.5436 deg, val positional error: 29.1239 cm
[2026-04-08 16:09:50] [20260408155606] Epoch: 0, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
       10   joint_10     72.3456
       11   joint_11     75.1533
       12   joint_12     36.5077
       13   joint_13     32.0108
       14   joint_14     31.0529
       15   joint_15     37.6484
       16   joint_16     37.8653
       17   joint_17     36.5411
       18   joint_18     39.4997
       19   joint_19     40.7900
       20   joint_20     49.4009
       21   joint_21     56.1789
       22   joint_22     55.0026
       23   joint_23     62.9573
[2026-04-08 16:09:50] [20260408155606] Epoch: 0, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      7.7139
        2    joint_2      8.8452
        3    joint_3      7.6708
        4    joint_4     28.4229
        5    joint_5     31.0586
        6    joint_6     12.8044
        7    joint_7     41.0042
        8    joint_8     42.6133
        9    joint_9     13.4737
       10   joint_10     50.9727
       11   joint_11     53.7937
       12   joint_12     24.9167
       13   joint_13     23.4896
       14   joint_14     20.7579
       15   joint_15     25.4994
       16   joint_16     30.3261
       17   joint_17     25.6697
       18   joint_18     34.6098
       19   joint_19     32.0185
       20   joint_20     42.7384
       21   joint_21     44.2347
       22   joint_22     46.9177
       23   joint_23     49.4222
[2026-04-08 16:13:01] [20260408155606] Epoch: 1, train loss: 0.1398, train mean joint angle error: 14.4272 deg, train positional error: 25.5151 cm
[2026-04-08 16:13:01] [20260408155606] Epoch: 1, val loss: 0.1184, val mean joint angle error: 11.7143 deg, val positional error: 19.8309 cm
[2026-04-08 16:13:01] [20260408155606] Epoch: 1, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      61.9309
        1    joint_1      13.4751
        2    joint_2      13.6655
        3    joint_3       9.9979
        4    joint_4      16.7211
        5    joint_5      15.9153
        6    joint_6       7.8020
        7    joint_7      10.4980
        8    joint_8      11.7085
        9    joint_9       5.9523
       10   joint_10       3.8762
       11   joint_11       4.0490
       12   joint_12      15.0592
       13   joint_13      10.9927
       14   joint_14      11.4943
       15   joint_15      15.2441
       16   joint_16      15.3833
       17   joint_17      15.8866
       18   joint_18      21.9573
       19   joint_19      21.3953
       20   joint_20      17.2001
       21   joint_21      17.2096
       22   joint_22       4.2237
       23   joint_23       4.6155
[2026-04-08 16:13:01] [20260408155606] Epoch: 1, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      44.3079
        1    joint_1      11.7685
        2    joint_2      12.2785
        3    joint_3       8.6672
        4    joint_4      15.5806
        5    joint_5      15.4620
        6    joint_6       6.5226
        7    joint_7       9.2011
        8    joint_8      10.4729
        9    joint_9       4.6113
       10   joint_10       1.8317
       11   joint_11       1.7908
       12   joint_12      14.0559
       13   joint_13       8.4982
       14   joint_14       9.4572
       15   joint_15      14.2701
       16   joint_16      13.1739
       17   joint_17      12.9670
       18   joint_18      16.8565
       19   joint_19      17.5521
       20   joint_20      12.9613
       21   joint_21      13.6469
       22   joint_22       2.8057
       23   joint_23       2.4023
[2026-04-08 16:13:01] [20260408155606] Epoch: 1, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      6.7532
        2    joint_2      7.2934
        3    joint_3      6.6955
        4    joint_4     25.7000
        5    joint_5     27.8663
        6    joint_6     11.2316
        7    joint_7     36.8519
        8    joint_8     38.2760
        9    joint_9     11.9708
       10   joint_10     45.2350
       11   joint_11     47.2188
       12   joint_12     22.2819
       13   joint_13     20.3514
       14   joint_14     18.9712
       15   joint_15     22.8584
       16   joint_16     25.6807
       17   joint_17     23.4096
       18   joint_18     29.2699
       19   joint_19     27.8663
       20   joint_20     36.8294
       21   joint_21     37.1496
       22   joint_22     41.0069
       23   joint_23     41.5936
[2026-04-08 16:13:01] [20260408155606] Epoch: 1, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      5.2811
        2    joint_2      5.0521
        3    joint_3      4.9480
        4    joint_4     20.0333
        5    joint_5     20.1443
        6    joint_6      8.6998
        7    joint_7     30.6630
        8    joint_8     29.9430
        9    joint_9      9.4018
       10   joint_10     36.8190
       11   joint_11     36.0396
       12   joint_12     17.6240
       13   joint_13     15.5194
       14   joint_14     15.1999
       15   joint_15     18.2514
       16   joint_16     19.1059
       17   joint_17     18.6463
       18   joint_18     22.1343
       19   joint_19     21.7039
       20   joint_20     27.7886
       21   joint_21     29.0361
       22   joint_22     31.1981
       23   joint_23     32.7086
[2026-04-08 16:15:19] [20260408155606] Epoch: 2, train loss: 0.1209, train mean joint angle error: 12.0948 deg, train positional error: 20.5575 cm
[2026-04-08 16:15:19] [20260408155606] Epoch: 2, val loss: 0.1056, val mean joint angle error: 10.2129 deg, val positional error: 17.9260 cm
[2026-04-08 16:15:19] [20260408155606] Epoch: 2, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      44.8069
        1    joint_1      11.9742
        2    joint_2      12.0560
        3    joint_3       8.6768
        4    joint_4      15.3244
        5    joint_5      14.7875
        6    joint_6       6.5926
        7    joint_7       9.2850
        8    joint_8      10.7468
        9    joint_9       5.0350
       10   joint_10       2.6692
       11   joint_11       2.8744
       12   joint_12      14.0207
       13   joint_13       9.5280
       14   joint_14       9.6312
       15   joint_15      14.2951
       16   joint_16      13.8446
       17   joint_17      13.8538
       18   joint_18      17.7050
       19   joint_19      18.4089
       20   joint_20      13.4919
       21   joint_21      13.5369
       22   joint_22       3.2005
       23   joint_23       3.9287
[2026-04-08 16:15:19] [20260408155606] Epoch: 2, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      36.4839
        1    joint_1      10.4307
        2    joint_2      10.6127
        3    joint_3       7.5402
        4    joint_4      13.6295
        5    joint_5      13.4419
        6    joint_6       5.2125
        7    joint_7       7.9497
        8    joint_8       9.7579
        9    joint_9       4.0866
       10   joint_10       1.2055
       11   joint_11       1.3096
       12   joint_12      13.0323
       13   joint_13       7.9372
       14   joint_14       7.7825
       15   joint_15      13.5275
       16   joint_16      11.7540
       17   joint_17      11.6406
       18   joint_18      14.9791
       19   joint_19      16.0327
       20   joint_20      11.5535
       21   joint_21      11.4743
       22   joint_22       1.5565
       23   joint_23       2.1785
[2026-04-08 16:15:19] [20260408155606] Epoch: 2, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      5.4264
        2    joint_2      5.2005
        3    joint_3      5.1375
        4    joint_4     21.2621
        5    joint_5     21.7236
        6    joint_6      8.8202
        7    joint_7     31.2873
        8    joint_8     30.9425
        9    joint_9      9.5058
       10   joint_10     37.6677
       11   joint_11     37.4145
       12   joint_12     17.8392
       13   joint_13     15.4379
       14   joint_14     15.6392
       15   joint_15     18.3824
       16   joint_16     18.9727
       17   joint_17     19.4167
       18   joint_18     22.6555
       19   joint_19     23.1587
       20   joint_20     29.5143
       21   joint_21     30.5511
       22   joint_22     33.2575
       23   joint_23     34.1663
[2026-04-08 16:15:19] [20260408155606] Epoch: 2, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      4.4204
        2    joint_2      4.5746
        3    joint_3      4.3630
        4    joint_4     18.3027
        5    joint_5     19.2628
        6    joint_6      7.4691
        7    joint_7     28.0356
        8    joint_8     28.2601
        9    joint_9      8.1113
       10   joint_10     33.4637
       11   joint_11     33.7685
       12   joint_12     15.3457
       13   joint_13     13.4145
       14   joint_14     13.0832
       15   joint_15     15.9412
       16   joint_16     16.6508
       17   joint_17     16.0616
       18   joint_18     19.8409
       19   joint_19     19.6261
       20   joint_20     25.8789
       21   joint_21     26.0965
       22   joint_22     29.1454
       23   joint_23     29.1084
[2026-04-08 16:16:59] [20260408155606] Epoch: 3, train loss: 0.1106, train mean joint angle error: 10.9464 deg, train positional error: 19.5208 cm
[2026-04-08 16:16:59] [20260408155606] Epoch: 3, val loss: 0.0976, val mean joint angle error: 9.1949 deg, val positional error: 16.8765 cm
[2026-04-08 16:16:59] [20260408155606] Epoch: 3, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      38.9828
        1    joint_1      10.8090
        2    joint_2      10.6607
        3    joint_3       7.9382
        4    joint_4      14.0270
        5    joint_5      13.5371
        6    joint_6       5.7708
        7    joint_7       8.4680
        8    joint_8      10.0687
        9    joint_9       4.4376
       10   joint_10       1.7724
       11   joint_11       1.9645
       12   joint_12      13.3487
       13   joint_13       8.8206
       14   joint_14       8.8422
       15   joint_15      13.6939
       16   joint_16      12.9247
       17   joint_17      12.7768
       18   joint_18      16.4697
       19   joint_19      17.0151
       20   joint_20      12.4361
       21   joint_21      12.2927
       22   joint_22       2.3840
       23   joint_23       3.2729
[2026-04-08 16:16:59] [20260408155606] Epoch: 3, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      34.0031
        1    joint_1       8.8649
        2    joint_2       8.8366
        3    joint_3       6.7317
        4    joint_4      12.0782
        5    joint_5      11.7010
        6    joint_6       4.8945
        7    joint_7       7.2227
        8    joint_8       9.3670
        9    joint_9       3.5714
       10   joint_10       0.8004
       11   joint_11       0.8860
       12   joint_12      12.5603
       13   joint_13       7.5194
       14   joint_14       7.0743
       15   joint_15      12.9591
       16   joint_16      10.9346
       17   joint_17      10.5023
       18   joint_18      13.4865
       19   joint_19      14.3342
       20   joint_20       9.8109
       21   joint_21       9.6471
       22   joint_22       1.1650
       23   joint_23       1.7271
[2026-04-08 16:16:59] [20260408155606] Epoch: 3, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      4.9902
        2    joint_2      4.8284
        3    joint_3      4.8459
        4    joint_4     20.2320
        5    joint_5     20.6579
        6    joint_6      8.6453
        7    joint_7     30.8305
        8    joint_8     30.6489
        9    joint_9      9.4200
       10   joint_10     36.5087
       11   joint_11     36.3983
       12   joint_12     17.5537
       13   joint_13     15.0152
       14   joint_14     15.1320
       15   joint_15     18.1787
       16   joint_16     17.9558
       17   joint_17     18.2768
       18   joint_18     20.8876
       19   joint_19     21.2079
       20   joint_20     27.0663
       21   joint_21     27.6968
       22   joint_22     30.5274
       23   joint_23     30.9954
[2026-04-08 16:16:59] [20260408155606] Epoch: 3, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      4.4337
        2    joint_2      4.1936
        3    joint_3      4.0527
        4    joint_4     17.2142
        5    joint_5     17.1578
        6    joint_6      7.1778
        7    joint_7     26.5330
        8    joint_8     25.8363
        9    joint_9      7.9270
       10   joint_10     31.2024
       11   joint_11     30.4159
       12   joint_12     14.7669
       13   joint_13     12.7689
       14   joint_14     12.7102
       15   joint_15     15.7685
       16   joint_16     15.7199
       17   joint_17     15.6574
       18   joint_18     19.6230
       19   joint_19     18.1277
       20   joint_20     25.1437
       21   joint_21     23.8061
       22   joint_22     28.2208
       23   joint_23     26.5785
[2026-04-08 16:18:37] [20260408155606] Epoch: 4, train loss: 0.0991, train mean joint angle error: 9.5944 deg, train positional error: 18.2000 cm
[2026-04-08 16:18:37] [20260408155606] Epoch: 4, val loss: 0.0844, val mean joint angle error: 7.7602 deg, val positional error: 16.2365 cm
[2026-04-08 16:18:37] [20260408155606] Epoch: 4, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      36.2639
        1    joint_1       8.3946
        2    joint_2       8.4109
        3    joint_3       6.7825
        4    joint_4      12.1778
        5    joint_5      11.6887
        6    joint_6       5.1378
        7    joint_7       7.5170
        8    joint_8       9.4691
        9    joint_9       3.8172
       10   joint_10       1.1843
       11   joint_11       1.3548
       12   joint_12      12.8877
       13   joint_13       7.6405
       14   joint_14       7.6004
       15   joint_15      13.0934
       16   joint_16      10.9947
       17   joint_17      10.7272
       18   joint_18      13.9183
       19   joint_19      14.3391
       20   joint_20      10.9665
       21   joint_21      11.0211
       22   joint_22       1.9498
       23   joint_23       2.9272
[2026-04-08 16:18:37] [20260408155606] Epoch: 4, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      31.9675
        1    joint_1       6.3356
        2    joint_2       6.3344
        3    joint_3       5.3829
        4    joint_4      10.3906
        5    joint_5       9.8790
        6    joint_6       4.0649
        7    joint_7       6.1278
        8    joint_8       8.7027
        9    joint_9       3.0746
       10   joint_10       0.5384
       11   joint_11       0.5932
       12   joint_12      12.0354
       13   joint_13       5.6272
       14   joint_14       5.7228
       15   joint_15      12.3000
       16   joint_16       8.2169
       17   joint_17       7.8536
       18   joint_18      10.5409
       19   joint_19      11.0145
       20   joint_20       8.1421
       21   joint_21       8.5092
       22   joint_22       1.0916
       23   joint_23       1.7993
[2026-04-08 16:18:37] [20260408155606] Epoch: 4, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      4.7158
        2    joint_2      4.5998
        3    joint_3      4.6063
        4    joint_4     18.9447
        5    joint_5     19.3578
        6    joint_6      8.3045
        7    joint_7     29.4868
        8    joint_8     29.2073
        9    joint_9      9.1274
       10   joint_10     34.6919
       11   joint_11     34.5087
       12   joint_12     16.9184
       13   joint_13     14.4511
       14   joint_14     14.4454
       15   joint_15     17.6692
       16   joint_16     17.0902
       17   joint_17     17.1675
       18   joint_18     19.1470
       19   joint_19     19.1660
       20   joint_20     24.1654
       21   joint_21     24.5295
       22   joint_22     27.1359
       23   joint_23     27.3626
[2026-04-08 16:18:37] [20260408155606] Epoch: 4, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      4.0745
        2    joint_2      4.3409
        3    joint_3      4.1142
        4    joint_4     16.6365
        5    joint_5     17.2127
        6    joint_6      7.7683
        7    joint_7     26.7884
        8    joint_8     26.8761
        9    joint_9      8.7487
       10   joint_10     31.0169
       11   joint_11     31.3087
       12   joint_12     16.2408
       13   joint_13     14.0060
       14   joint_14     13.3957
       15   joint_15     17.2122
       16   joint_16     16.3451
       17   joint_17     15.3137
       18   joint_18     16.6775
       19   joint_19     16.2761
       20   joint_20     20.3758
       21   joint_21     20.0943
       22   joint_22     22.6814
       23   joint_23     22.1716
[2026-04-08 16:20:14] [20260408155606] Epoch: 5, train loss: 0.0910, train mean joint angle error: 8.6654 deg, train positional error: 17.0635 cm
[2026-04-08 16:20:14] [20260408155606] Epoch: 5, val loss: 0.0787, val mean joint angle error: 7.0780 deg, val positional error: 13.4086 cm
[2026-04-08 16:20:14] [20260408155606] Epoch: 5, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      34.0237
        1    joint_1       7.3234
        2    joint_2       7.2313
        3    joint_3       6.1086
        4    joint_4      11.2001
        5    joint_5      10.2647
        6    joint_6       4.6959
        7    joint_7       6.7739
        8    joint_8       9.1059
        9    joint_9       3.4316
       10   joint_10       0.7620
       11   joint_11       0.9029
       12   joint_12      12.4200
       13   joint_13       6.8258
       14   joint_14       6.6885
       15   joint_15      12.5647
       16   joint_16       9.6630
       17   joint_17       9.5415
       18   joint_18      12.1438
       19   joint_19      12.2147
       20   joint_20       9.9051
       21   joint_21       9.9539
       22   joint_22       1.5800
       23   joint_23       2.6436
[2026-04-08 16:20:14] [20260408155606] Epoch: 5, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      26.5841
        1    joint_1       5.8539
        2    joint_2       5.5178
        3    joint_3       4.9183
        4    joint_4       9.2552
        5    joint_5       8.1665
        6    joint_6       3.8038
        7    joint_7       5.5678
        8    joint_8       8.4768
        9    joint_9       2.9375
       10   joint_10       0.3917
       11   joint_11       0.4234
       12   joint_12      11.6602
       13   joint_13       5.9489
       14   joint_14       5.3648
       15   joint_15      11.9104
       16   joint_16       7.8460
       17   joint_17       7.6990
       18   joint_18       9.3883
       19   joint_19       9.3869
       20   joint_20       7.3885
       21   joint_21       8.0117
       22   joint_22       1.3240
       23   joint_23       2.0454
[2026-04-08 16:20:14] [20260408155606] Epoch: 5, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      4.4683
        2    joint_2      4.3581
        3    joint_3      4.3760
        4    joint_4     17.8322
        5    joint_5     18.2047
        6    joint_6      7.9627
        7    joint_7     27.8865
        8    joint_8     27.4409
        9    joint_9      8.7899
       10   joint_10     32.7148
       11   joint_11     32.3321
       12   joint_12     16.2545
       13   joint_13     13.8211
       14   joint_14     13.8830
       15   joint_15     17.0358
       16   joint_16     16.2029
       17   joint_17     16.3969
       18   joint_18     17.6964
       19   joint_19     17.7901
       20   joint_20     22.0091
       21   joint_21     22.4872
       22   joint_22     24.6098
       23   joint_23     24.9705
[2026-04-08 16:20:14] [20260408155606] Epoch: 5, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.4910
        2    joint_2      3.4716
        3    joint_3      3.3994
        4    joint_4     14.2562
        5    joint_5     14.1152
        6    joint_6      6.2406
        7    joint_7     22.7281
        8    joint_8     21.5235
        9    joint_9      6.9575
       10   joint_10     26.5136
       11   joint_11     25.2312
       12   joint_12     12.9367
       13   joint_13     11.1106
       14   joint_14     10.9080
       15   joint_15     13.7961
       16   joint_16     13.2998
       17   joint_17     12.8041
       18   joint_18     14.2792
       19   joint_19     13.5931
       20   joint_20     16.7891
       21   joint_21     16.9166
       22   joint_22     18.6551
       23   joint_23     18.7897
[2026-04-08 16:21:54] [20260408155606] Epoch: 6, train loss: 0.0861, train mean joint angle error: 8.1133 deg, train positional error: 16.1112 cm
[2026-04-08 16:21:54] [20260408155606] Epoch: 6, val loss: 0.0746, val mean joint angle error: 6.5672 deg, val positional error: 12.2464 cm
[2026-04-08 16:21:54] [20260408155606] Epoch: 6, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      32.1190
        1    joint_1       6.8800
        2    joint_2       6.8170
        3    joint_3       5.6845
        4    joint_4      10.2143
        5    joint_5       9.2047
        6    joint_6       4.4996
        7    joint_7       6.3410
        8    joint_8       8.9163
        9    joint_9       3.2414
       10   joint_10       0.4660
       11   joint_11       0.5752
       12   joint_12      12.0341
       13   joint_13       6.3711
       14   joint_14       6.2979
       15   joint_15      12.1703
       16   joint_16       8.7625
       17   joint_17       8.9830
       18   joint_18      11.3197
       19   joint_19      11.2780
       20   joint_20       9.4446
       21   joint_21       9.4483
       22   joint_22       1.2888
       23   joint_23       2.3609
[2026-04-08 16:21:54] [20260408155606] Epoch: 6, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      24.1472
        1    joint_1       5.3112
        2    joint_2       5.6041
        3    joint_3       4.6472
        4    joint_4       8.4071
        5    joint_5       7.9283
        6    joint_6       3.6311
        7    joint_7       5.2094
        8    joint_8       8.3641
        9    joint_9       2.7754
       10   joint_10       0.2087
       11   joint_11       0.2824
       12   joint_12      11.1721
       13   joint_13       4.8278
       14   joint_14       4.6079
       15   joint_15      11.4967
       16   joint_16       7.1774
       17   joint_17       6.6889
       18   joint_18       8.6203
       19   joint_19       7.9653
       20   joint_20       7.8462
       21   joint_21       8.6787
       22   joint_22       0.7750
       23   joint_23       1.2408
[2026-04-08 16:21:54] [20260408155606] Epoch: 6, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      4.2315
        2    joint_2      4.1336
        3    joint_3      4.1176
        4    joint_4     16.8464
        5    joint_5     17.2148
        6    joint_6      7.5410
        7    joint_7     26.3877
        8    joint_8     25.9115
        9    joint_9      8.3687
       10   joint_10     30.8007
       11   joint_11     30.4004
       12   joint_12     15.4333
       13   joint_13     13.1169
       14   joint_14     13.1648
       15   joint_15     16.2654
       16   joint_16     15.3807
       17   joint_17     15.5255
       18   joint_18     16.6316
       19   joint_19     16.8215
       20   joint_20     20.5776
       21   joint_21     21.2411
       22   joint_22     22.9875
       23   joint_23     23.5688
[2026-04-08 16:21:54] [20260408155606] Epoch: 6, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.2684
        2    joint_2      3.1163
        3    joint_3      3.0652
        4    joint_4     12.8787
        5    joint_5     12.9853
        6    joint_6      5.7166
        7    joint_7     20.3327
        8    joint_8     19.4884
        9    joint_9      6.4103
       10   joint_10     23.6688
       11   joint_11     22.8305
       12   joint_12     11.7864
       13   joint_13      9.9081
       14   joint_14     10.1188
       15   joint_15     12.5573
       16   joint_16     11.5442
       17   joint_17     11.9306
       18   joint_18     12.6711
       19   joint_19     12.5535
       20   joint_20     16.0056
       21   joint_21     15.6489
       22   joint_22     18.0661
       23   joint_23     17.3614
[2026-04-08 16:23:32] [20260408155606] Epoch: 7, train loss: 0.0826, train mean joint angle error: 7.7242 deg, train positional error: 15.4894 cm
[2026-04-08 16:23:32] [20260408155606] Epoch: 7, val loss: 0.0725, val mean joint angle error: 6.4470 deg, val positional error: 12.2596 cm
[2026-04-08 16:23:32] [20260408155606] Epoch: 7, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      30.9240
        1    joint_1       6.5946
        2    joint_2       6.5456
        3    joint_3       5.3861
        4    joint_4       9.3488
        5    joint_5       8.4868
        6    joint_6       4.2612
        7    joint_7       6.0729
        8    joint_8       8.7497
        9    joint_9       3.1492
       10   joint_10       0.2459
       11   joint_11       0.3215
       12   joint_12      11.6774
       13   joint_13       6.1648
       14   joint_14       6.1230
       15   joint_15      11.8795
       16   joint_16       8.1252
       17   joint_17       8.5210
       18   joint_18      10.7339
       19   joint_19      10.5108
       20   joint_20       9.1109
       21   joint_21       9.2258
       22   joint_22       1.0602
       23   joint_23       2.1618
[2026-04-08 16:23:32] [20260408155606] Epoch: 7, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      24.4608
        1    joint_1       5.1125
        2    joint_2       5.4332
        3    joint_3       4.6095
        4    joint_4       8.1087
        5    joint_5       7.2092
        6    joint_6       3.5326
        7    joint_7       4.8236
        8    joint_8       8.2755
        9    joint_9       2.6873
       10   joint_10       0.1448
       11   joint_11       0.1583
       12   joint_12      11.0233
       13   joint_13       4.6633
       14   joint_14       4.8184
       15   joint_15      11.2834
       16   joint_16       5.8499
       17   joint_17       6.4789
       18   joint_18       8.6197
       19   joint_19       9.3210
       20   joint_20       7.9130
       21   joint_21       8.2523
       22   joint_22       0.7294
       23   joint_23       1.2194
[2026-04-08 16:23:32] [20260408155606] Epoch: 7, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      4.0833
        2    joint_2      3.9829
        3    joint_3      3.9735
        4    joint_4     16.2741
        5    joint_5     16.5914
        6    joint_6      7.2897
        7    joint_7     25.2922
        8    joint_8     24.8804
        9    joint_9      8.1074
       10   joint_10     29.4606
       11   joint_11     29.1465
       12   joint_12     14.9279
       13   joint_13     12.6583
       14   joint_14     12.7314
       15   joint_15     15.7677
       16   joint_16     14.7996
       17   joint_17     15.0048
       18   joint_18     15.9447
       19   joint_19     16.1278
       20   joint_20     19.6861
       21   joint_21     20.4097
       22   joint_22     21.9621
       23   joint_23     22.6439
[2026-04-08 16:23:32] [20260408155606] Epoch: 7, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.2224
        2    joint_2      3.1992
        3    joint_3      3.1146
        4    joint_4     12.4248
        5    joint_5     12.8464
        6    joint_6      5.7870
        7    joint_7     19.8161
        8    joint_8     19.5444
        9    joint_9      6.4261
       10   joint_10     23.0607
       11   joint_11     22.9264
       12   joint_12     11.7249
       13   joint_13     10.1104
       14   joint_14      9.8908
       15   joint_15     12.3786
       16   joint_16     11.8620
       17   joint_17     11.5966
       18   joint_18     12.5374
       19   joint_19     12.9347
       20   joint_20     15.4701
       21   joint_21     16.8249
       22   joint_22     17.4076
       23   joint_23     19.1250
[2026-04-08 16:25:10] [20260408155606] Epoch: 8, train loss: 0.0798, train mean joint angle error: 7.4271 deg, train positional error: 14.8113 cm
[2026-04-08 16:25:10] [20260408155606] Epoch: 8, val loss: 0.0699, val mean joint angle error: 6.0452 deg, val positional error: 11.2192 cm
[2026-04-08 16:25:10] [20260408155606] Epoch: 8, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      29.5539
        1    joint_1       6.3367
        2    joint_2       6.2748
        3    joint_3       5.2799
        4    joint_4       8.6531
        5    joint_5       8.0000
        6    joint_6       4.1609
        7    joint_7       5.7912
        8    joint_8       8.5802
        9    joint_9       3.0649
       10   joint_10       0.1222
       11   joint_11       0.1368
