[2026-04-03 08:18:40] 备注: 跨域实验, cross=cross_person, cross_idx=1
[2026-04-03 08:18:40] cross=cross_person, cross_idx=1, mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, resnet_verson=resnet18, imu_generator=transformer, transformer_hidden=128, transformer_layers=2, transformer_nhead=4, transformer_dropout=0.1, use_len=60, compute_len=15, predict_len=15, stride_len=15, need_normalize=True, alpha=1, beta=1, gamma=1
[2026-04-03 08:35:24] [20260403061725] Epoch: 0, train loss1: 0.2510, train loss2: 0.5929, train loss3: 0.2592, train current mpjpe: 128.9546, train future mpjpe: 135.0891
[2026-04-03 08:35:24] [20260403061725] Epoch: 0, val loss1: 0.3086, val loss2: 0.6241, val loss3: 0.3179, val current mpjpe: 126.6047, val future mpjpe: 134.0038
[2026-04-03 08:35:24] [20260403061725] Epoch: 0, train current pixel pck: current_pck@5px: 0.0432, current_pck@10px: 0.0828, current_pck@20px: 0.1538, train future pixel pck: future_pck@5px: 0.0434, future_pck@10px: 0.0825, future_pck@20px: 0.1521
[2026-04-03 08:35:24] [20260403061725] Epoch: 0, val current pixel pck: current_pck@5px: 0.0475, current_pck@10px: 0.0859, current_pck@20px: 0.1492, val future pixel pck: future_pck@5px: 0.0497, future_pck@10px: 0.0871, future_pck@20px: 0.1491
[2026-04-03 08:35:24] [20260403061725] Epoch: 0, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        2  RShoulder  94.4997
        3     RElbow  94.3711
        4     RWrist 135.7710
        5  LShoulder  95.2895
        6     LElbow  82.0913
        7     LWrist 107.6132
        8     MidHip   4.2567
        9       RHip  23.7875
       10      RKnee  81.9326
       11     RAnkle 133.2464
       12       LHip  26.5390
       13      LKnee  80.4930
       14     LAnkle 122.0169
       15       REye 156.8307
       16       LEye 169.8269
       17       REar 149.2153
       18       LEar 134.5128
       19    LBigToe 159.1914
       20  LSmallToe 168.6428
       21      LHeel 133.4493
       22    RBigToe 157.3317
       23  RSmallToe 158.9009
       24      RHeel 141.1783
[2026-04-03 08:43:29] [20260403061725] Epoch: 1, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 165.8936
        1       Neck  99.8850
        2  RShoulder 107.9807
        3     RElbow 105.3727
        4     RWrist 145.8923
        5  LShoulder 112.7961
        6     LElbow 101.2786
        7     LWrist 123.0227
        8     MidHip   6.2591
        9       RHip  25.0498
       10      RKnee  96.1053
       11     RAnkle 123.3470
       12       LHip  25.3292
       13      LKnee  96.5557
       14     LAnkle 122.9129
       15       REye 185.4764
       16       LEye 191.5459
       17       REar 185.6008
       18       LEar 148.9142
       19    LBigToe 149.9656
       20  LSmallToe 148.6518
       21      LHeel 129.0290
       22    RBigToe 148.2478
       23  RSmallToe 144.8982
       24      RHeel 125.2314
[2026-04-03 08:43:29] [20260403061725] Epoch: 1, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 170.3680
        1       Neck 104.2200
        2  RShoulder 112.5992
        3     RElbow 111.0372
        4     RWrist 159.6604
        5  LShoulder 113.6832
        6     LElbow 101.4979
        7     LWrist 129.3129
        8     MidHip   6.3210
        9       RHip  25.6615
       10      RKnee 104.2517
       11     RAnkle 132.4318
       12       LHip  25.3607
       13      LKnee 102.9102
       14     LAnkle 132.8167
       15       REye 190.6030
       16       LEye 198.8746
       17       REar 188.4916
       18       LEar 152.7370
       19    LBigToe 158.9571
       20  LSmallToe 162.0776
       21      LHeel 141.5183
       22    RBigToe 144.4597
       23  RSmallToe 143.1658
       24      RHeel 132.8078
[2026-04-03 08:47:51] [20260403061725] Epoch: 2, train loss1: 0.1769, train loss2: 0.4837, train loss3: 0.1870, train current mpjpe: 92.8791, train future mpjpe: 99.2032
[2026-04-03 08:47:51] [20260403061725] Epoch: 2, val loss1: 0.2688, val loss2: 0.5827, val loss3: 0.2732, val current mpjpe: 112.3602, val future mpjpe: 117.8783
[2026-04-03 08:47:51] [20260403061725] Epoch: 2, train current pixel pck: current_pck@5px: 0.0660, current_pck@10px: 0.1184, current_pck@20px: 0.2131, train future pixel pck: future_pck@5px: 0.0667, future_pck@10px: 0.1180, future_pck@20px: 0.2097
[2026-04-03 08:47:51] [20260403061725] Epoch: 2, val current pixel pck: current_pck@5px: 0.0517, current_pck@10px: 0.0895, current_pck@20px: 0.1566, val future pixel pck: future_pck@5px: 0.0537, future_pck@10px: 0.0922, future_pck@20px: 0.1596
[2026-04-03 08:47:51] [20260403061725] Epoch: 2, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 127.1536
        1       Neck  70.5069
        2  RShoulder  75.5123
        3     RElbow  76.5427
        4     RWrist 114.7543
        5  LShoulder  75.5624
        6     LElbow  70.8566
        7     LWrist  95.0460
        8     MidHip   3.5940
        9       RHip  19.5654
       10      RKnee  72.4343
       11     RAnkle 105.2144
       12       LHip  21.4861
       13      LKnee  72.7783
       14     LAnkle  96.9650
       15       REye 131.7312
       16       LEye 143.9915
       17       REar 128.1132
       18       LEar 112.0029
       19    LBigToe 124.2453
       20  LSmallToe 127.2383
       21      LHeel 103.4306
       22    RBigToe 121.4129
       23  RSmallToe 120.8404
       24      RHeel 110.9989
[2026-04-03 08:47:51] [20260403061725] Epoch: 2, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 135.1713
        1       Neck  74.0328
        2  RShoulder  77.5324
        3     RElbow  84.1012
        4     RWrist 129.1455
        5  LShoulder  78.5366
        6     LElbow  75.7464
        7     LWrist 104.2357
        8     MidHip   3.6272
        9       RHip  22.4448
       10      RKnee  79.2667
       11     RAnkle 113.7723
       12       LHip  25.2072
       13      LKnee  79.1594
       14     LAnkle 105.5990
       15       REye 139.2259
       16       LEye 153.8741
       17       REar 132.0447
       18       LEar 117.5737
       19    LBigToe 133.1180
       20  LSmallToe 134.8967
       21      LHeel 112.6287
       22    RBigToe 126.3660
       23  RSmallToe 127.4326
       24      RHeel 115.3404
[2026-04-03 08:47:51] [20260403061725] Epoch: 2, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 144.8246
        1       Neck  89.8979
        2  RShoulder  94.1416
        3     RElbow  89.9028
        4     RWrist 125.9465
        5  LShoulder  96.5007
        6     LElbow  89.9159
        7     LWrist 114.2809
        8     MidHip   3.9341
        9       RHip  20.5447
       10      RKnee  88.7551
       11     RAnkle 121.2620
       12       LHip  19.9960
       13      LKnee  87.2944
       14     LAnkle 114.3808
       15       REye 163.0071
       16       LEye 174.2987
       17       REar 184.7192
       18       LEar 138.2702
       19    LBigToe 148.9810
       20  LSmallToe 146.1670
       21      LHeel 120.3098
       22    RBigToe 153.2294
       23  RSmallToe 149.8915
       24      RHeel 128.5524
[2026-04-03 08:47:51] [20260403061725] Epoch: 2, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 151.0752
        1       Neck  91.7490
        2  RShoulder  95.2598
        3     RElbow  94.4119
        4     RWrist 139.2228
        5  LShoulder  97.6420
        6     LElbow  90.1610
        7     LWrist 119.5693
        8     MidHip   3.7495
        9       RHip  21.4711
       10      RKnee  97.1297
       11     RAnkle 135.1287
       12       LHip  21.0368
       13      LKnee  95.1321
       14     LAnkle 125.1832
       15       REye 168.6346
       16       LEye 182.1019
       17       REar 193.4795
       18       LEar 144.0679
       19    LBigToe 155.8301
       20  LSmallToe 152.4208
       21      LHeel 133.4239
       22    RBigToe 152.4550
       23  RSmallToe 149.7238
       24      RHeel 136.8976
[2026-04-03 08:51:18] [20260403061725] Epoch: 3, train loss1: 0.1699, train loss2: 0.4656, train loss3: 0.1805, train current mpjpe: 90.5510, train future mpjpe: 96.4997
[2026-04-03 08:51:18] [20260403061725] Epoch: 3, val loss1: 0.2760, val loss2: 0.5628, val loss3: 0.2793, val current mpjpe: 108.1195, val future mpjpe: 113.5045
[2026-04-03 08:51:18] [20260403061725] Epoch: 3, train current pixel pck: current_pck@5px: 0.0717, current_pck@10px: 0.1262, current_pck@20px: 0.2248, train future pixel pck: future_pck@5px: 0.0720, future_pck@10px: 0.1249, future_pck@20px: 0.2205
[2026-04-03 08:51:18] [20260403061725] Epoch: 3, val current pixel pck: current_pck@5px: 0.0507, current_pck@10px: 0.0865, current_pck@20px: 0.1498, val future pixel pck: future_pck@5px: 0.0542, future_pck@10px: 0.0905, future_pck@20px: 0.1565
[2026-04-03 08:51:18] [20260403061725] Epoch: 3, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 124.8241
        1       Neck  68.9443
        2  RShoulder  73.3002
        3     RElbow  74.6517
        4     RWrist 112.1598
        5  LShoulder  73.7012
        6     LElbow  69.2609
        7     LWrist  92.5285
        8     MidHip   3.1358
        9       RHip  18.7478
       10      RKnee  71.2298
       11     RAnkle 103.8531
       12       LHip  20.6682
       13      LKnee  71.0051
       14     LAnkle  94.0507
       15       REye 128.8034
       16       LEye 141.9502
       17       REar 123.8418
       18       LEar 108.8916
       19    LBigToe 121.5743
       20  LSmallToe 123.1265
       21      LHeel 101.7213
       22    RBigToe 117.2172
       23  RSmallToe 115.9235
       24      RHeel 108.6649
[2026-04-03 08:51:18] [20260403061725] Epoch: 3, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 133.3844
        1       Neck  71.8597
        2  RShoulder  75.6580
        3     RElbow  82.3381
        4     RWrist 127.8950
        5  LShoulder  76.8702
        6     LElbow  74.2513
        7     LWrist 102.1692
        8     MidHip   3.1879
        9       RHip  21.6863
       10      RKnee  78.2780
       11     RAnkle 110.7039
       12       LHip  24.5408
       13      LKnee  77.5288
       14     LAnkle 103.3024
       15       REye 135.4741
       16       LEye 151.6523
       17       REar 127.3533
       18       LEar 114.8648
       19    LBigToe 126.9921
       20  LSmallToe 129.2284
       21      LHeel 110.2096
       22    RBigToe 120.3766
       23  RSmallToe 121.6732
       24      RHeel 111.0150
[2026-04-03 08:51:18] [20260403061725] Epoch: 3, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 136.5487
        1       Neck  86.7130
        2  RShoulder  92.7607
        3     RElbow  88.9294
        4     RWrist 125.4287
        5  LShoulder  93.3265
        6     LElbow  85.8962
        7     LWrist 109.2399
        8     MidHip   3.4124
        9       RHip  19.3238
       10      RKnee  84.7455
       11     RAnkle 113.4119
       12       LHip  19.0237
       13      LKnee  83.9469
       14     LAnkle 106.0412
       15       REye 153.2757
       16       LEye 167.8882
       17       REar 186.3422
       18       LEar 129.2114
       19    LBigToe 142.6589
       20  LSmallToe 140.9779
       21      LHeel 114.5862
       22    RBigToe 151.5439
       23  RSmallToe 147.8531
       24      RHeel 119.9013
[2026-04-03 08:51:18] [20260403061725] Epoch: 3, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 143.5076
        1       Neck  88.1301
        2  RShoulder  93.3536
        3     RElbow  91.7552
        4     RWrist 137.2957
        5  LShoulder  94.3138
        6     LElbow  86.0893
        7     LWrist 114.1359
        8     MidHip   3.3529
        9       RHip  19.6699
       10      RKnee  90.6465
       11     RAnkle 127.0171
       12       LHip  19.8111
       13      LKnee  89.1447
       14     LAnkle 117.8908
       15       REye 160.1577
       16       LEye 175.5875
       17       REar 195.7685
       18       LEar 131.2912
       19    LBigToe 152.6337
       20  LSmallToe 149.3811
       21      LHeel 128.4297
       22    RBigToe 150.5760
       23  RSmallToe 147.5737
       24      RHeel 130.0985
[2026-04-03 08:54:53] [20260403061725] Epoch: 4, train loss1: 0.1637, train loss2: 0.4457, train loss3: 0.1748, train current mpjpe: 87.4670, train future mpjpe: 93.7559
[2026-04-03 08:54:53] [20260403061725] Epoch: 4, val loss1: 0.2800, val loss2: 0.5552, val loss3: 0.2870, val current mpjpe: 114.5775, val future mpjpe: 119.6650
[2026-04-03 08:58:27] [20260403061725] Epoch: 5, train loss1: 0.1584, train loss2: 0.4277, train loss3: 0.1700, train current mpjpe: 85.5323, train future mpjpe: 92.0097
[2026-04-03 08:58:27] [20260403061725] Epoch: 5, val loss1: 0.2833, val loss2: 0.5381, val loss3: 0.2798, val current mpjpe: 113.5544, val future mpjpe: 118.3030
[2026-04-03 09:02:06] [20260403061725] Epoch: 6, train loss1: 0.1550, train loss2: 0.4093, train loss3: 0.1662, train current mpjpe: 83.9031, train future mpjpe: 90.2847
[2026-04-03 09:02:06] [20260403061725] Epoch: 6, val loss1: 0.2857, val loss2: 0.5425, val loss3: 0.2897, val current mpjpe: 106.0568, val future mpjpe: 113.2657
[2026-04-03 09:02:06] [20260403061725] Epoch: 6, train current pixel pck: current_pck@5px: 0.0817, current_pck@10px: 0.1411, current_pck@20px: 0.2499, train future pixel pck: future_pck@5px: 0.0829, future_pck@10px: 0.1403, future_pck@20px: 0.2443
[2026-04-03 09:02:06] [20260403061725] Epoch: 6, val current pixel pck: current_pck@5px: 0.0553, current_pck@10px: 0.0912, current_pck@20px: 0.1523, val future pixel pck: future_pck@5px: 0.0556, future_pck@10px: 0.0915, future_pck@20px: 0.1538
[2026-04-03 09:02:06] [20260403061725] Epoch: 6, train current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 116.4092
        1       Neck  64.2200
        2  RShoulder  67.8656
        3     RElbow  70.0914
        4     RWrist 105.3812
        5  LShoulder  67.9787
        6     LElbow  64.4086
        7     LWrist  86.5248
        8     MidHip   2.3722
        9       RHip  17.1015
       10      RKnee  65.2307
       11     RAnkle  96.4222
       12       LHip  18.9824
       13      LKnee  64.3479
       14     LAnkle  86.9910
       15       REye 118.9781
       16       LEye 133.8364
       17       REar 114.8172
       18       LEar 102.9690
       19    LBigToe 112.4164
       20  LSmallToe 114.1783
       21      LHeel  95.0997
       22    RBigToe 105.5664
       23  RSmallToe 105.4919
       24      RHeel  99.8971
[2026-04-03 09:02:06] [20260403061725] Epoch: 6, train future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 124.8148
        1       Neck  67.0512
        2  RShoulder  70.6828
        3     RElbow  78.0594
        4     RWrist 121.7847
        5  LShoulder  71.6559
        6     LElbow  69.8518
        7     LWrist  96.7560
        8     MidHip   2.3792
        9       RHip  20.0582
       10      RKnee  73.0458
       11     RAnkle 102.3873
       12       LHip  22.8278
       13      LKnee  71.2695
       14     LAnkle  96.9392
       15       REye 125.4798
       16       LEye 143.2852
       17       REar 118.8861
       18       LEar 109.4228
       19    LBigToe 117.8562
       20  LSmallToe 120.9461
       21      LHeel 103.6582
       22    RBigToe 111.2200
       23  RSmallToe 113.4534
       24      RHeel 103.3461
[2026-04-03 09:02:06] [20260403061725] Epoch: 6, val current per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 139.6517
        1       Neck  84.9765
        2  RShoulder  90.2818
        3     RElbow  86.8442
        4     RWrist 122.2305
        5  LShoulder  92.3996
        6     LElbow  84.4858
        7     LWrist 106.5048
        8     MidHip   2.4973
        9       RHip  20.2076
       10      RKnee  81.2902
       11     RAnkle 104.5897
       12       LHip  20.3760
       13      LKnee  79.9759
       14     LAnkle 103.4176
       15       REye 158.6766
       16       LEye 167.5874
       17       REar 188.3308
       18       LEar 128.4251
       19    LBigToe 136.4694
       20  LSmallToe 136.8499
       21      LHeel 111.2042
       22    RBigToe 145.6324
       23  RSmallToe 145.6524
       24      RHeel 112.8630
[2026-04-03 09:02:06] [20260403061725] Epoch: 6, val future per-joint MPJPE:
 joint_id joint_name    mpjpe
        0       Nose 148.6987
        1       Neck  86.6114
        2  RShoulder  91.9167
        3     RElbow  89.4436
        4     RWrist 133.7678
        5  LShoulder  94.2106
        6     LElbow  86.0028
        7     LWrist 112.8518
        8     MidHip   2.4104
        9       RHip  20.6050
       10      RKnee  84.9038
       11     RAnkle 122.2444
       12       LHip  20.9492
       13      LKnee  83.9852
       14     LAnkle 113.3038
       15       REye 167.3556
       16       LEye 176.8270
       17       REar 198.8747
       18       LEar 131.3138
       19    LBigToe 151.1323
       20  LSmallToe 151.5624
       21      LHeel 124.4467
       22    RBigToe 154.5226
       23  RSmallToe 153.2217
       24      RHeel 130.4817
[2026-04-03 09:05:42] [20260403061725] Epoch: 7, train loss1: 0.1511, train loss2: 0.3986, train loss3: 0.1624, train current mpjpe: 82.1187, train future mpjpe: 88.5307
[2026-04-03 09:05:42] [20260403061725] Epoch: 7, val loss1: 0.2934, val loss2: 0.5259, val loss3: 0.2917, val current mpjpe: 113.3550, val future mpjpe: 121.3874
[2026-04-03 09:09:19] [20260403061725] Epoch: 8, train loss1: 0.1479, train loss2: 0.3921, train loss3: 0.1595, train current mpjpe: 80.6447, train future mpjpe: 87.1612
[2026-04-03 09:09:19] [20260403061725] Epoch: 8, val loss1: 0.3038, val loss2: 0.5151, val loss3: 0.3144, val current mpjpe: 122.6630, val future mpjpe: 131.6316
[2026-04-03 09:12:56] [20260403061725] Epoch: 9, train loss1: 0.1460, train loss2: 0.3868, train loss3: 0.1573, train current mpjpe: 79.9286, train future mpjpe: 86.1912
[2026-04-03 09:12:56] [20260403061725] Epoch: 9, val loss1: 0.2595, val loss2: 0.5210, val loss3: 0.2660, val current mpjpe: 113.3049, val future mpjpe: 120.3006
[2026-04-03 09:16:36] [20260403061725] Epoch: 10, train loss1: 0.1421, train loss2: 0.3808, train loss3: 0.1534, train current mpjpe: 78.1939, train future mpjpe: 84.4542
[2026-04-03 09:16:36] [20260403061725] Epoch: 10, val loss1: 0.2823, val loss2: 0.5174, val loss3: 0.2851, val current mpjpe: 108.6181, val future mpjpe: 114.3071
[2026-04-03 09:20:07] [20260403061725] Epoch: 11, train loss1: 0.1406, train loss2: 0.3771, train loss3: 0.1514, train current mpjpe: 77.7292, train future mpjpe: 84.0046
[2026-04-03 09:20:07] [20260403061725] Epoch: 11, val loss1: 0.2819, val loss2: 0.5081, val loss3: 0.2856, val current mpjpe: 128.6846, val future mpjpe: 131.9516
[2026-04-03 09:23:44] [20260403061725] Epoch: 12, train loss1: 0.1380, train loss2: 0.3728, train loss3: 0.1486, train current mpjpe: 76.7787, train future mpjpe: 83.0731
[2026-04-03 09:23:44] [20260403061725] Epoch: 12, val loss1: 0.2925, val loss2: 0.5150, val loss3: 0.2953, val current mpjpe: 113.9721, val future mpjpe: 118.4176
[2026-04-03 09:27:23] [20260403061725] Epoch: 13, train loss1: 0.1364, train loss2: 0.3696, train loss3: 0.1470, train current mpjpe: 75.8095, train future mpjpe: 82.1853
[2026-04-03 09:27:23] [20260403061725] Epoch: 13, val loss1: 0.2765, val loss2: 0.5076, val loss3: 0.2832, val current mpjpe: 111.2020, val future mpjpe: 117.6144
[2026-04-03 09:30:31] [20260403061725] Epoch: 14, train loss1: 0.1344, train loss2: 0.3660, train loss3: 0.1449, train current mpjpe: 74.9430, train future mpjpe: 81.1158
[2026-04-03 09:30:31] [20260403061725] Epoch: 14, val loss1: 0.2776, val loss2: 0.5043, val loss3: 0.2802, val current mpjpe: 117.6028, val future mpjpe: 124.2253
[2026-04-03 09:33:43] [20260403061725] Epoch: 15, train loss1: 0.1335, train loss2: 0.3640, train loss3: 0.1444, train current mpjpe: 74.5922, train future mpjpe: 80.9683
[2026-04-03 09:33:43] [20260403061725] Epoch: 15, val loss1: 0.2801, val loss2: 0.5059, val loss3: 0.2872, val current mpjpe: 113.4374, val future mpjpe: 119.4820
[2026-04-03 09:36:55] [20260403061725] Epoch: 16, train loss1: 0.1319, train loss2: 0.3621, train loss3: 0.1427, train current mpjpe: 73.6565, train future mpjpe: 80.0083
[2026-04-03 09:36:55] [20260403061725] Epoch: 16, val loss1: 0.2860, val loss2: 0.5033, val loss3: 0.2791, val current mpjpe: 110.6120, val future mpjpe: 114.0795
[2026-04-03 09:40:08] [20260403061725] Epoch: 17, train loss1: 0.1301, train loss2: 0.3592, train loss3: 0.1409, train current mpjpe: 73.0408, train future mpjpe: 79.4626
[2026-04-03 09:40:08] [20260403061725] Epoch: 17, val loss1: 0.2827, val loss2: 0.4993, val loss3: 0.2903, val current mpjpe: 127.5262, val future mpjpe: 132.2391
[2026-04-03 09:43:22] [20260403061725] Epoch: 18, train loss1: 0.1277, train loss2: 0.3559, train loss3: 0.1380, train current mpjpe: 71.9538, train future mpjpe: 78.1269
[2026-04-03 09:43:22] [20260403061725] Epoch: 18, val loss1: 0.2839, val loss2: 0.4994, val loss3: 0.2905, val current mpjpe: 109.9333, val future mpjpe: 116.2533
[2026-04-03 09:46:42] [20260403061725] Epoch: 19, train loss1: 0.1259, train loss2: 0.3536, train loss3: 0.1364, train current mpjpe: 71.1311, train future mpjpe: 77.4200
[2026-04-03 09:46:42] [20260403061725] Epoch: 19, val loss1: 0.2912, val loss2: 0.4986, val loss3: 0.2949, val current mpjpe: 118.7848, val future mpjpe: 123.4500
[2026-04-03 09:49:54] [20260403061725] Epoch: 20, train loss1: 0.1234, train loss2: 0.3504, train loss3: 0.1334, train current mpjpe: 70.0720, train future mpjpe: 76.2464
[2026-04-03 09:49:54] [20260403061725] Epoch: 20, val loss1: 0.2912, val loss2: 0.4971, val loss3: 0.2957, val current mpjpe: 116.9841, val future mpjpe: 121.4762
[2026-04-03 09:53:10] [20260403061725] Epoch: 21, train loss1: 0.1240, train loss2: 0.3503, train loss3: 0.1347, train current mpjpe: 70.2275, train future mpjpe: 76.5399
[2026-04-03 09:53:10] [20260403061725] Epoch: 21, val loss1: 0.2992, val loss2: 0.4958, val loss3: 0.3046, val current mpjpe: 117.6065, val future mpjpe: 123.7388
[2026-04-03 09:56:21] [20260403061725] Epoch: 22, train loss1: 0.1216, train loss2: 0.3470, train loss3: 0.1314, train current mpjpe: 69.1603, train future mpjpe: 75.2109
