Comment: sota
Params: hidden_dim = 128, num_layers = 2, dropout = 0.3, window_size = 250, stride = 25, batch_size = 512, mask_ratio = 0.15 lr = 0.001, weight_decay = 0.0001, num_epochs = 800 alpha = 10, beta = 0.001, gamma = 1 
Epoch: 0, train loss: 27.4871, train loss1: 2.3290, train loss2: 769.2408, train loss3: 3.4279, train acc1: 0.3309, train acc2: 0.0577
Train confusion matrix:
      0     1     2     3     4     5     6     7     8     9     10    11    12    13    14    15    16    17    18    19    20    21    22    23   24    25   26    27   28    29    30    31   32   33
18  0.00  0.01  0.00  0.05  0.00  0.01  0.00  0.00  0.00  0.02  0.02  0.00  0.00  0.03  0.07  0.00  0.01  0.00  0.45  0.11  0.05  0.00  0.00  0.10  0.0  0.02  0.0  0.01  0.0  0.00  0.04  0.00  0.0  0.0
19  0.03  0.03  0.00  0.15  0.01  0.01  0.00  0.01  0.00  0.02  0.02  0.01  0.00  0.03  0.05  0.00  0.00  0.00  0.03  0.46  0.05  0.00  0.00  0.06  0.0  0.01  0.0  0.00  0.0  0.00  0.02  0.00  0.0  0.0
20  0.01  0.00  0.00  0.01  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.02  0.02  0.00  0.00  0.00  0.01  0.01  0.73  0.00  0.01  0.01  0.0  0.08  0.0  0.01  0.0  0.00  0.05  0.00  0.0  0.0
21  0.00  0.01  0.00  0.00  0.00  0.00  0.02  0.03  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.27  0.00  0.00  0.00  0.00  0.61  0.00  0.00  0.0  0.00  0.0  0.00  0.0  0.00  0.03  0.00  0.0  0.0
22  0.01  0.07  0.01  0.00  0.01  0.05  0.01  0.02  0.00  0.00  0.00  0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.04  0.00  0.72  0.00  0.0  0.00  0.0  0.00  0.0  0.00  0.00  0.00  0.0  0.0
23  0.01  0.03  0.00  0.11  0.01  0.00  0.00  0.03  0.00  0.00  0.05  0.00  0.00  0.07  0.05  0.00  0.01  0.00  0.06  0.02  0.02  0.00  0.00  0.32  0.0  0.05  0.0  0.01  0.0  0.00  0.13  0.00  0.0  0.0
24  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.03  0.00  0.00  0.02  0.00  0.00  0.01  0.01  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.0  0.62  0.0  0.10  0.0  0.00  0.19  0.00  0.0  0.0
25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.02  0.00  0.00  0.00  0.00  0.00  0.02  0.01  0.00  0.00  0.00  0.00  0.00  0.02  0.00  0.00  0.00  0.0  0.72  0.0  0.06  0.0  0.00  0.15  0.00  0.0  0.0
26  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.02  0.00  0.00  0.00  0.00  0.00  0.03  0.01  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.01  0.0  0.37  0.0  0.11  0.0  0.00  0.43  0.00  0.0  0.0
27  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.02  0.00  0.00  0.01  0.00  0.00  0.03  0.02  0.00  0.01  0.00  0.01  0.00  0.01  0.00  0.00  0.00  0.0  0.41  0.0  0.14  0.0  0.00  0.32  0.00  0.0  0.0
28  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.02  0.04  0.00  0.01  0.00  0.01  0.00  0.00  0.00  0.00  0.02  0.0  0.44  0.0  0.14  0.0  0.00  0.30  0.00  0.0  0.0
29  0.01  0.01  0.00  0.00  0.00  0.00  0.01  0.32  0.02  0.00  0.01  0.01  0.00  0.00  0.01  0.00  0.11  0.01  0.00  0.00  0.01  0.06  0.01  0.00  0.0  0.01  0.0  0.01  0.0  0.02  0.35  0.01  0.0  0.0
30  0.01  0.00  0.00  0.00  0.00  0.01  0.01  0.02  0.01  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.02  0.0  0.01  0.0  0.00  0.87  0.00  0.0  0.0
31  0.01  0.01  0.00  0.00  0.00  0.02  0.05  0.28  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.05  0.00  0.00  0.00  0.00  0.27  0.02  0.00  0.0  0.01  0.0  0.01  0.0  0.01  0.14  0.10  0.0  0.0
32  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.01  0.00  0.00  0.02  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.0  0.01  0.0  0.01  0.0  0.00  0.89  0.00  0.0  0.0
33  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.57  0.00  0.00  0.0  0.00  0.0  0.00  0.0  0.03  0.34  0.00  0.0  0.0
Train confusion matrix:
     0    1    2    3    4    5    6    7    8    9    10   11   12   13   14   15   16   17   18   19   20   21   22   23   24   25   26   27   28   29   30   31   32   33
0   0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
1   0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
2   0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
3   0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
4   0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
5   0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
6   0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
7   0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
8   0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
9   0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
10  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
11  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
12  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
13  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
14  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
15  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
16  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
17  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
18  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
19  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
20  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
21  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
22  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
23  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
24  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
25  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
26  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
27  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
28  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
29  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
30  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
31  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
32  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
33  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
Epoch: 0, val loss: 789.8475, val loss1: 1.6906, val loss2: 784.7614, val loss3: 3.3955, val acc1: 0.4845, val acc2: 0.0631
Val confusion matrix:
      0     1     2     3     4     5     6     7     8     9     10    11    12    13    14    15    16    17    18    19    20    21    22    23   24    25   26    27   28    29    30    31   32   33
0   0.58  0.01  0.00  0.00  0.01  0.01  0.01  0.09  0.01  0.00  0.01  0.01  0.00  0.00  0.01  0.00  0.02  0.00  0.00  0.01  0.02  0.01  0.05  0.00  0.0  0.01  0.0  0.00  0.0  0.00  0.12  0.00  0.0  0.0
1   0.01  0.66  0.01  0.00  0.00  0.04  0.01  0.08  0.04  0.00  0.01  0.04  0.00  0.00  0.00  0.00  0.00  0.02  0.00  0.02  0.00  0.00  0.04  0.00  0.0  0.00  0.0  0.00  0.0  0.00  0.00  0.00  0.0  0.0
2   0.00  0.37  0.33  0.01  0.00  0.03  0.00  0.01  0.01  0.00  0.00  0.16  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.01  0.00  0.00  0.05  0.00  0.0  0.00  0.0  0.00  0.0  0.00  0.00  0.00  0.0  0.0
3   0.00  0.01  0.00  0.53  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.02  0.08  0.00  0.01  0.00  0.02  0.03  0.07  0.00  0.00  0.14  0.0  0.01  0.0  0.00  0.0  0.00  0.05  0.00  0.0  0.0
4   0.03  0.06  0.00  0.03  0.04  0.10  0.00  0.00  0.00  0.13  0.06  0.00  0.00  0.03  0.01  0.00  0.01  0.00  0.02  0.13  0.14  0.00  0.07  0.04  0.0  0.02  0.0  0.00  0.0  0.00  0.06  0.00  0.0  0.0
5   0.01  0.13  0.00  0.00  0.00  0.34  0.25  0.05  0.02  0.01  0.01  0.02  0.00  0.00  0.00  0.00  0.00  0.01  0.01  0.04  0.02  0.01  0.04  0.00  0.0  0.00  0.0  0.00  0.0  0.00  0.01  0.00  0.0  0.0
6   0.01  0.09  0.00  0.00  0.00  0.09  0.48  0.08  0.08  0.01  0.00  0.02  0.00  0.00  0.00  0.00  0.00  0.05  0.00  0.00  0.00  0.04  0.02  0.00  0.0  0.00  0.0  0.00  0.0  0.00  0.00  0.00  0.0  0.0
7   0.00  0.03  0.00  0.00  0.00  0.00  0.00  0.79  0.03  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.05  0.0  0.00  0.0  0.00  0.06  0.00  0.0  0.0
8   0.01  0.10  0.03  0.00  0.00  0.00  0.00  0.14  0.36  0.00  0.00  0.09  0.00  0.00  0.00  0.00  0.00  0.24  0.00  0.01  0.00  0.00  0.01  0.00  0.0  0.00  0.0  0.00  0.0  0.00  0.01  0.00  0.0  0.0
9   0.03  0.02  0.00  0.00  0.02  0.11  0.01  0.00  0.00  0.60  0.04  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.02  0.02  0.04  0.01  0.02  0.01  0.0  0.00  0.0  0.00  0.0  0.00  0.04  0.00  0.0  0.0
10  0.02  0.01  0.00  0.01  0.03  0.02  0.00  0.01  0.00  0.15  0.46  0.00  0.00  0.01  0.04  0.00  0.02  0.00  0.02  0.01  0.04  0.00  0.01  0.05  0.0  0.03  0.0  0.00  0.0  0.00  0.05  0.00  0.0  0.0
11  0.02  0.04  0.02  0.00  0.00  0.01  0.00  0.06  0.04  0.00  0.00  0.70  0.00  0.00  0.00  0.00  0.00  0.09  0.00  0.01  0.00  0.00  0.01  0.00  0.0  0.00  0.0  0.00  0.0  0.00  0.00  0.00  0.0  0.0
12  0.03  0.11  0.02  0.01  0.02  0.12  0.01  0.02  0.01  0.01  0.00  0.13  0.01  0.00  0.00  0.00  0.00  0.02  0.00  0.01  0.04  0.00  0.46  0.00  0.0  0.00  0.0  0.00  0.0  0.00  0.00  0.00  0.0  0.0
13  0.01  0.00  0.00  0.02  0.00  0.00  0.00  0.02  0.00  0.00  0.01  0.00  0.00  0.11  0.05  0.00  0.01  0.00  0.02  0.00  0.04  0.00  0.00  0.06  0.0  0.16  0.0  0.04  0.0  0.00  0.46  0.00  0.0  0.0
14  0.01  0.00  0.00  0.05  0.00  0.00  0.00  0.03  0.00  0.00  0.00  0.00  0.00  0.07  0.17  0.01  0.01  0.00  0.02  0.01  0.08  0.00  0.00  0.08  0.0  0.10  0.0  0.02  0.0  0.00  0.32  0.00  0.0  0.0
15  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.10  0.05  0.01  0.00  0.00  0.01  0.00  0.01  0.00  0.00  0.02  0.0  0.16  0.0  0.04  0.0  0.00  0.54  0.00  0.0  0.0
16  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.02  0.00  0.64  0.00  0.01  0.00  0.00  0.05  0.00  0.02  0.0  0.01  0.0  0.01  0.0  0.00  0.19  0.00  0.0  0.0
17  0.01  0.05  0.01  0.00  0.00  0.00  0.01  0.06  0.16  0.00  0.00  0.11  0.00  0.00  0.00  0.00  0.00  0.60  0.00  0.00  0.00  0.00  0.01  0.00  0.0  0.00  0.0  0.00  0.0  0.00  0.00  0.00  0.0  0.0
18  0.00  0.01  0.00  0.04  0.00  0.01  0.00  0.00  0.00  0.02  0.02  0.00  0.00  0.03  0.08  0.00  0.01  0.00  0.43  0.11  0.04  0.00  0.00  0.09  0.0  0.03  0.0  0.01  0.0  0.00  0.05  0.00  0.0  0.0
19  0.01  0.02  0.00  0.19  0.00  0.02  0.00  0.01  0.00  0.04  0.02  0.00  0.00  0.03  0.05  0.00  0.00  0.00  0.04  0.43  0.03  0.00  0.00  0.06  0.0  0.01  0.0  0.00  0.0  0.00  0.03  0.00  0.0  0.0
20  0.01  0.00  0.00  0.01  0.01  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.03  0.02  0.00  0.00  0.00  0.00  0.01  0.73  0.00  0.00  0.01  0.0  0.09  0.0  0.01  0.0  0.00  0.05  0.00  0.0  0.0
21  0.00  0.01  0.00  0.00  0.00  0.01  0.04  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.25  0.00  0.00  0.00  0.00  0.63  0.00  0.00  0.0  0.00  0.0  0.00  0.0  0.00  0.03  0.00  0.0  0.0
22  0.01  0.07  0.01  0.00  0.01  0.06  0.00  0.01  0.00  0.01  0.01  0.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.02  0.04  0.00  0.72  0.00  0.0  0.00  0.0  0.00  0.0  0.00  0.00  0.00  0.0  0.0
23  0.00  0.02  0.00  0.14  0.01  0.00  0.00  0.01  0.00  0.01  0.06  0.00  0.00  0.08  0.07  0.00  0.01  0.00  0.05  0.02  0.02  0.00  0.00  0.30  0.0  0.03  0.0  0.02  0.0  0.00  0.14  0.00  0.0  0.0
24  0.01  0.01  0.00  0.00  0.00  0.00  0.00  0.05  0.00  0.00  0.01  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.02  0.00  0.00  0.00  0.0  0.60  0.0  0.10  0.0  0.00  0.19  0.00  0.0  0.0
25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.02  0.00  0.00  0.00  0.00  0.00  0.03  0.01  0.00  0.00  0.00  0.00  0.00  0.03  0.00  0.00  0.00  0.0  0.71  0.0  0.07  0.0  0.00  0.14  0.00  0.0  0.0
26  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.00  0.00  0.00  0.00  0.03  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.0  0.38  0.0  0.12  0.0  0.00  0.44  0.00  0.0  0.0
