Comment: sota
Params: hidden_dim = 128, num_layers = 2, dropout = 0.3, window_size = 250, stride = 25, batch_size = 512, mask_ratio = 0.15 lr = 0.001, weight_decay = 0.0001, num_epochs = 800 alpha = 10, beta = 0.001, gamma = 1 
Epoch: 0, train loss: 27.9339, train loss1: 2.3726, train loss2: 775.1203, train loss3: 3.4332, train acc1: 0.3142, train acc2: 0.0669
Epoch: 19, train loss: 7.2200, train loss1: 0.3095, train loss2: 774.9846, train loss3: 3.3504, train acc1: 0.8960, train acc2: 0.0813
Epoch: 19, val loss: 764.8800, val loss1: 0.4456, val loss2: 761.0854, val loss3: 3.3490, val acc1: 0.8558, val acc2: 0.0784
Epoch: 20, train loss: 7.0450, train loss1: 0.2920, train loss2: 774.9631, train loss3: 3.3505, train acc1: 0.9015, train acc2: 0.0806
Epoch: 20, val loss: 764.8611, val loss1: 0.4482, val loss2: 761.0621, val loss3: 3.3507, val acc1: 0.8594, val acc2: 0.0784
Epoch: 21, train loss: 7.0846, train loss1: 0.2958, train loss2: 774.9407, train loss3: 3.3517, train acc1: 0.9011, train acc2: 0.0810
Epoch: 21, val loss: 764.8030, val loss1: 0.4215, val loss2: 761.0306, val loss3: 3.3510, val acc1: 0.8661, val acc2: 0.0784
Epoch: 22, train loss: 6.8075, train loss1: 0.2682, train loss2: 774.9325, train loss3: 3.3508, train acc1: 0.9101, train acc2: 0.0811
Epoch: 22, val loss: 764.7986, val loss1: 0.4255, val loss2: 761.0236, val loss3: 3.3495, val acc1: 0.8640, val acc2: 0.0784
Epoch: 23, train loss: 6.7835, train loss1: 0.2658, train loss2: 774.9074, train loss3: 3.3503, train acc1: 0.9101, train acc2: 0.0814
Epoch: 23, val loss: 764.8173, val loss1: 0.4599, val loss2: 761.0073, val loss3: 3.3501, val acc1: 0.8599, val acc2: 0.0784
Epoch: 24, train loss: 6.8349, train loss1: 0.2710, train loss2: 774.9017, train loss3: 3.3502, train acc1: 0.9089, train acc2: 0.0813
Epoch: 24, val loss: 764.7622, val loss1: 0.4237, val loss2: 760.9883, val loss3: 3.3501, val acc1: 0.8651, val acc2: 0.0784
Epoch: 25, train loss: 6.8541, train loss1: 0.2729, train loss2: 774.9184, train loss3: 3.3506, train acc1: 0.9078, train acc2: 0.0810
Epoch: 25, val loss: 764.7432, val loss1: 0.4028, val loss2: 760.9907, val loss3: 3.3497, val acc1: 0.8731, val acc2: 0.0784
Epoch: 26, train loss: 6.4807, train loss1: 0.2356, train loss2: 774.8873, train loss3: 3.3503, train acc1: 0.9189, train acc2: 0.0813
Epoch: 26, val loss: 764.7560, val loss1: 0.4144, val loss2: 760.9919, val loss3: 3.3497, val acc1: 0.8696, val acc2: 0.0784
Epoch: 27, train loss: 6.5608, train loss1: 0.2436, train loss2: 774.8566, train loss3: 3.3505, train acc1: 0.9173, train acc2: 0.0814
Epoch: 27, val loss: 764.7719, val loss1: 0.4650, val loss2: 760.9572, val loss3: 3.3496, val acc1: 0.8603, val acc2: 0.0784
Epoch: 28, train loss: 7.4715, train loss1: 0.3346, train loss2: 774.8685, train loss3: 3.3511, train acc1: 0.8915, train acc2: 0.0807
Epoch: 28, val loss: 764.7079, val loss1: 0.4134, val loss2: 760.9449, val loss3: 3.3497, val acc1: 0.8706, val acc2: 0.0784
Epoch: 29, train loss: 6.3859, train loss1: 0.2262, train loss2: 774.8249, train loss3: 3.3495, train acc1: 0.9230, train acc2: 0.0812
Epoch: 29, val loss: 764.6903, val loss1: 0.4228, val loss2: 760.9158, val loss3: 3.3517, val acc1: 0.8723, val acc2: 0.0784
Epoch: 30, train loss: 6.2353, train loss1: 0.2110, train loss2: 774.7791, train loss3: 3.3501, train acc1: 0.9276, train acc2: 0.0812
Epoch: 30, val loss: 764.6136, val loss1: 0.4039, val loss2: 760.8593, val loss3: 3.3503, val acc1: 0.8747, val acc2: 0.0784
Epoch: 31, train loss: 6.0633, train loss1: 0.1939, train loss2: 774.7440, train loss3: 3.3500, train acc1: 0.9332, train acc2: 0.0814
Epoch: 31, val loss: 764.5645, val loss1: 0.3894, val loss2: 760.8249, val loss3: 3.3503, val acc1: 0.8813, val acc2: 0.0784
Epoch: 32, train loss: 5.9969, train loss1: 0.1872, train loss2: 774.6766, train loss3: 3.3497, train acc1: 0.9351, train acc2: 0.0813
Epoch: 32, val loss: 764.4698, val loss1: 0.3802, val loss2: 760.7389, val loss3: 3.3507, val acc1: 0.8842, val acc2: 0.0784
Epoch: 33, train loss: 5.9114, train loss1: 0.1787, train loss2: 774.5715, train loss3: 3.3498, train acc1: 0.9383, train acc2: 0.0812
Epoch: 33, val loss: 764.3274, val loss1: 0.3867, val loss2: 760.5912, val loss3: 3.3495, val acc1: 0.8827, val acc2: 0.0784
Epoch: 34, train loss: 5.8386, train loss1: 0.1714, train loss2: 774.4985, train loss3: 3.3498, train acc1: 0.9402, train acc2: 0.0813
Epoch: 34, val loss: 764.2970, val loss1: 0.3809, val loss2: 760.5636, val loss3: 3.3525, val acc1: 0.8834, val acc2: 0.0784
Epoch: 35, train loss: 5.7978, train loss1: 0.1674, train loss2: 774.4240, train loss3: 3.3494, train acc1: 0.9423, train acc2: 0.0815
Epoch: 35, val loss: 764.4483, val loss1: 0.3876, val loss2: 760.7104, val loss3: 3.3503, val acc1: 0.8858, val acc2: 0.0784
Epoch: 36, train loss: 5.7694, train loss1: 0.1645, train loss2: 774.5782, train loss3: 3.3499, train acc1: 0.9429, train acc2: 0.0814
Epoch: 36, val loss: 764.4044, val loss1: 0.3847, val loss2: 760.6698, val loss3: 3.3499, val acc1: 0.8860, val acc2: 0.0784
Epoch: 37, train loss: 5.8191, train loss1: 0.1696, train loss2: 774.5103, train loss3: 3.3490, train acc1: 0.9413, train acc2: 0.0815
Epoch: 37, val loss: 764.3171, val loss1: 0.3791, val loss2: 760.5876, val loss3: 3.3504, val acc1: 0.8894, val acc2: 0.0784
Epoch: 38, train loss: 5.7479, train loss1: 0.1623, train loss2: 774.4206, train loss3: 3.3503, train acc1: 0.9435, train acc2: 0.0815
Epoch: 38, val loss: 764.2276, val loss1: 0.3900, val loss2: 760.4859, val loss3: 3.3516, val acc1: 0.8858, val acc2: 0.0784
Epoch: 39, train loss: 5.7026, train loss1: 0.1577, train loss2: 774.3004, train loss3: 3.3510, train acc1: 0.9449, train acc2: 0.0814
Epoch: 39, val loss: 764.0776, val loss1: 0.3710, val loss2: 760.3560, val loss3: 3.3507, val acc1: 0.8920, val acc2: 0.0784
Epoch: 40, train loss: 5.5636, train loss1: 0.1440, train loss2: 774.1497, train loss3: 3.3498, train acc1: 0.9504, train acc2: 0.0814
Epoch: 40, val loss: 764.1509, val loss1: 0.3901, val loss2: 760.4107, val loss3: 3.3501, val acc1: 0.8866, val acc2: 0.0784
Epoch: 41, train loss: 5.7547, train loss1: 0.1630, train loss2: 774.1898, train loss3: 3.3503, train acc1: 0.9431, train acc2: 0.0813
Epoch: 41, val loss: 763.9205, val loss1: 0.3809, val loss2: 760.1894, val loss3: 3.3503, val acc1: 0.8883, val acc2: 0.0784
Epoch: 42, train loss: 5.5621, train loss1: 0.1438, train loss2: 774.0652, train loss3: 3.3500, train acc1: 0.9507, train acc2: 0.0814
Epoch: 42, val loss: 763.9602, val loss1: 0.3672, val loss2: 760.2411, val loss3: 3.3519, val acc1: 0.8941, val acc2: 0.0784
Epoch: 43, train loss: 5.6323, train loss1: 0.1508, train loss2: 773.9994, train loss3: 3.3500, train acc1: 0.9475, train acc2: 0.0814
Epoch: 43, val loss: 763.7935, val loss1: 0.3822, val loss2: 760.0615, val loss3: 3.3498, val acc1: 0.8905, val acc2: 0.0784
Epoch: 44, train loss: 5.5737, train loss1: 0.1449, train loss2: 774.1804, train loss3: 3.3507, train acc1: 0.9509, train acc2: 0.0798
Epoch: 44, val loss: 764.3305, val loss1: 0.3776, val loss2: 760.6026, val loss3: 3.3503, val acc1: 0.8918, val acc2: 0.0784
Epoch: 45, train loss: 5.4131, train loss1: 0.1289, train loss2: 774.4821, train loss3: 3.3497, train acc1: 0.9552, train acc2: 0.0814
Epoch: 45, val loss: 764.3427, val loss1: 0.3814, val loss2: 760.6105, val loss3: 3.3508, val acc1: 0.8917, val acc2: 0.0784
Epoch: 46, train loss: 5.3596, train loss1: 0.1236, train loss2: 774.4061, train loss3: 3.3495, train acc1: 0.9561, train acc2: 0.0815
Epoch: 46, val loss: 764.1892, val loss1: 0.3886, val loss2: 760.4499, val loss3: 3.3507, val acc1: 0.8918, val acc2: 0.0784
Epoch: 47, train loss: 5.4500, train loss1: 0.1326, train loss2: 774.4226, train loss3: 3.3492, train acc1: 0.9535, train acc2: 0.0821
Epoch: 47, val loss: 764.3120, val loss1: 0.3666, val loss2: 760.5944, val loss3: 3.3510, val acc1: 0.8952, val acc2: 0.0784
Epoch: 48, train loss: 5.3045, train loss1: 0.1181, train loss2: 774.4584, train loss3: 3.3488, train acc1: 0.9592, train acc2: 0.0815
Epoch: 48, val loss: 764.2263, val loss1: 0.3862, val loss2: 760.4900, val loss3: 3.3501, val acc1: 0.8895, val acc2: 0.0784
Epoch: 49, train loss: 5.2868, train loss1: 0.1163, train loss2: 774.4153, train loss3: 3.3490, train acc1: 0.9597, train acc2: 0.0814
Epoch: 49, val loss: 764.2584, val loss1: 0.3752, val loss2: 760.5330, val loss3: 3.3502, val acc1: 0.8945, val acc2: 0.0784
Epoch: 50, train loss: 5.3438, train loss1: 0.1220, train loss2: 774.3678, train loss3: 3.3491, train acc1: 0.9573, train acc2: 0.0814
Epoch: 50, val loss: 764.1620, val loss1: 0.3896, val loss2: 760.4226, val loss3: 3.3498, val acc1: 0.8916, val acc2: 0.0784
Epoch: 51, train loss: 5.3798, train loss1: 0.1257, train loss2: 774.3573, train loss3: 3.3485, train acc1: 0.9572, train acc2: 0.0815
Epoch: 51, val loss: 764.1667, val loss1: 0.3862, val loss2: 760.4307, val loss3: 3.3499, val acc1: 0.8955, val acc2: 0.0784
Epoch: 52, train loss: 5.2165, train loss1: 0.1093, train loss2: 774.2717, train loss3: 3.3491, train acc1: 0.9619, train acc2: 0.0814
Epoch: 52, val loss: 764.0336, val loss1: 0.3878, val loss2: 760.2962, val loss3: 3.3495, val acc1: 0.8935, val acc2: 0.0784
Epoch: 53, train loss: 5.0774, train loss1: 0.0955, train loss2: 774.1929, train loss3: 3.3484, train acc1: 0.9666, train acc2: 0.0815
Epoch: 53, val loss: 763.9669, val loss1: 0.3654, val loss2: 760.2517, val loss3: 3.3498, val acc1: 0.9000, val acc2: 0.0784
Epoch: 54, train loss: 5.1250, train loss1: 0.1002, train loss2: 774.1390, train loss3: 3.3487, train acc1: 0.9650, train acc2: 0.0815
Epoch: 54, val loss: 763.9182, val loss1: 0.3599, val loss2: 760.2082, val loss3: 3.3501, val acc1: 0.9012, val acc2: 0.0784
Epoch: 55, train loss: 5.1007, train loss1: 0.0978, train loss2: 774.1347, train loss3: 3.3484, train acc1: 0.9654, train acc2: 0.0814
Epoch: 55, val loss: 763.9206, val loss1: 0.3779, val loss2: 760.1930, val loss3: 3.3497, val acc1: 0.8985, val acc2: 0.0784
Epoch: 56, train loss: 5.1349, train loss1: 0.1013, train loss2: 774.0760, train loss3: 3.3482, train acc1: 0.9650, train acc2: 0.0815
Epoch: 56, val loss: 763.9018, val loss1: 0.3690, val loss2: 760.1827, val loss3: 3.3501, val acc1: 0.9013, val acc2: 0.0784
Epoch: 57, train loss: 5.0497, train loss1: 0.0927, train loss2: 774.1465, train loss3: 3.3481, train acc1: 0.9671, train acc2: 0.0815
Epoch: 57, val loss: 764.0221, val loss1: 0.3890, val loss2: 760.2513, val loss3: 3.3818, val acc1: 0.8967, val acc2: 0.0662
Epoch: 58, train loss: 5.1426, train loss1: 0.1017, train loss2: 774.2417, train loss3: 3.3513, train acc1: 0.9638, train acc2: 0.0805
Epoch: 58, val loss: 764.0597, val loss1: 0.3691, val loss2: 760.3402, val loss3: 3.3504, val acc1: 0.9000, val acc2: 0.0784
Epoch: 59, train loss: 4.9867, train loss1: 0.0863, train loss2: 774.2101, train loss3: 3.3495, train acc1: 0.9701, train acc2: 0.0815
Epoch: 59, val loss: 764.0417, val loss1: 0.3943, val loss2: 760.2975, val loss3: 3.3499, val acc1: 0.8983, val acc2: 0.0784
Epoch: 60, train loss: 5.0993, train loss1: 0.0976, train loss2: 774.1333, train loss3: 3.3488, train acc1: 0.9653, train acc2: 0.0814
Epoch: 60, val loss: 763.7858, val loss1: 0.3754, val loss2: 760.0604, val loss3: 3.3500, val acc1: 0.9020, val acc2: 0.0784
Epoch: 61, train loss: 4.9902, train loss1: 0.0867, train loss2: 774.1758, train loss3: 3.3490, train acc1: 0.9695, train acc2: 0.0815
Epoch: 61, val loss: 763.9801, val loss1: 0.3786, val loss2: 760.2519, val loss3: 3.3495, val acc1: 0.9010, val acc2: 0.0784
Epoch: 62, train loss: 4.9578, train loss1: 0.0835, train loss2: 774.1411, train loss3: 3.3491, train acc1: 0.9702, train acc2: 0.0815
Epoch: 62, val loss: 763.9999, val loss1: 0.3781, val loss2: 760.2721, val loss3: 3.3497, val acc1: 0.9022, val acc2: 0.0784
Epoch: 63, train loss: 5.0739, train loss1: 0.0951, train loss2: 774.1138, train loss3: 3.3491, train acc1: 0.9672, train acc2: 0.0814
Epoch: 63, val loss: 763.8915, val loss1: 0.3836, val loss2: 760.1566, val loss3: 3.3513, val acc1: 0.9018, val acc2: 0.0784
Epoch: 64, train loss: 5.0831, train loss1: 0.0960, train loss2: 774.0124, train loss3: 3.3491, train acc1: 0.9665, train acc2: 0.0815
Epoch: 64, val loss: 763.8413, val loss1: 0.4040, val loss2: 760.0870, val loss3: 3.3504, val acc1: 0.8967, val acc2: 0.0784
Epoch: 65, train loss: 4.9041, train loss1: 0.0782, train loss2: 773.9252, train loss3: 3.3481, train acc1: 0.9727, train acc2: 0.0815
Epoch: 65, val loss: 763.8046, val loss1: 0.3865, val loss2: 760.0676, val loss3: 3.3504, val acc1: 0.8999, val acc2: 0.0784
Epoch: 66, train loss: 5.0258, train loss1: 0.0903, train loss2: 773.8711, train loss3: 3.3485, train acc1: 0.9687, train acc2: 0.0815
Epoch: 66, val loss: 763.7841, val loss1: 0.3884, val loss2: 760.0447, val loss3: 3.3510, val acc1: 0.8993, val acc2: 0.0784
Epoch: 67, train loss: 4.9179, train loss1: 0.0795, train loss2: 773.8468, train loss3: 3.3493, train acc1: 0.9718, train acc2: 0.0815
Epoch: 67, val loss: 763.6001, val loss1: 0.3893, val loss2: 759.8590, val loss3: 3.3519, val acc1: 0.9014, val acc2: 0.0784
Epoch: 68, train loss: 4.8814, train loss1: 0.0760, train loss2: 773.7662, train loss3: 3.3475, train acc1: 0.9732, train acc2: 0.0815
Epoch: 68, val loss: 763.5147, val loss1: 0.3846, val loss2: 759.7788, val loss3: 3.3513, val acc1: 0.9023, val acc2: 0.0784
Epoch: 69, train loss: 4.9062, train loss1: 0.0783, train loss2: 773.9620, train loss3: 3.3489, train acc1: 0.9730, train acc2: 0.0815
Epoch: 69, val loss: 763.7926, val loss1: 0.4075, val loss2: 760.0353, val loss3: 3.3498, val acc1: 0.8997, val acc2: 0.0784
Epoch: 70, train loss: 5.0121, train loss1: 0.0890, train loss2: 773.8748, train loss3: 3.3483, train acc1: 0.9695, train acc2: 0.0816
Epoch: 70, val loss: 763.7876, val loss1: 0.3749, val loss2: 760.0621, val loss3: 3.3506, val acc1: 0.9050, val acc2: 0.0784
Epoch: 71, train loss: 4.8440, train loss1: 0.0722, train loss2: 773.9557, train loss3: 3.3480, train acc1: 0.9749, train acc2: 0.0815
Epoch: 71, val loss: 763.8368, val loss1: 0.4096, val loss2: 760.0778, val loss3: 3.3494, val acc1: 0.8988, val acc2: 0.0784
Epoch: 72, train loss: 4.8428, train loss1: 0.0721, train loss2: 773.8559, train loss3: 3.3478, train acc1: 0.9744, train acc2: 0.0815
Epoch: 72, val loss: 763.7067, val loss1: 0.3791, val loss2: 759.9783, val loss3: 3.3493, val acc1: 0.9075, val acc2: 0.0784
Epoch: 73, train loss: 4.8382, train loss1: 0.0716, train loss2: 773.8572, train loss3: 3.3482, train acc1: 0.9749, train acc2: 0.0815
Epoch: 73, val loss: 763.8216, val loss1: 0.4093, val loss2: 760.0626, val loss3: 3.3496, val acc1: 0.8988, val acc2: 0.0784
Epoch: 74, train loss: 4.8152, train loss1: 0.0693, train loss2: 773.8633, train loss3: 3.3483, train acc1: 0.9757, train acc2: 0.0815
Epoch: 74, val loss: 763.7211, val loss1: 0.3948, val loss2: 759.9759, val loss3: 3.3504, val acc1: 0.9038, val acc2: 0.0784
