[2026-04-08 11:30:24] 备注: 数据集, baseline=imuposer_like_recon
[2026-04-08 11:30:24] baseline=imuposer_like_recon, resnet_verson=resnet18, mask_ratio=0.25, batch_size=256, lr=0.001, epochs=200, loss_func=l1, hidden_dim=128, num_layers=2, nhead=4, dropout=0.1, use_len=4, compute_len=1, predict_len=1, stride_len=1, input_channels=204, train_ratio=0.8, need_normalize=True
[2026-04-08 11:30:36] [20260408113024] Epoch: 0, train loss: 0.2622, train mean joint angle error: 30.9324 deg, train positional error: 28.8990 cm
[2026-04-08 11:30:36] [20260408113024] Epoch: 0, val loss: 0.1598, val mean joint angle error: 19.6766 deg, val positional error: 22.1787 cm
[2026-04-08 11:30:36] [20260408113024] Epoch: 0, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
[2026-04-08 11:30:51] [20260408113024] Epoch: 2, val loss: 0.1423, val mean joint angle error: 17.2409 deg, val positional error: 17.7182 cm
[2026-04-08 11:30:51] [20260408113024] Epoch: 2, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      30.5240
        1    joint_1      25.1787
        2    joint_2      24.9620
        3    joint_3      12.5132
        4    joint_4      25.4558
        5    joint_5      26.7115
        6    joint_6       6.9778
        7    joint_7      13.0219
        8    joint_8      13.0463
        9    joint_9       5.9540
       10   joint_10       7.6792
       11   joint_11      11.0687
       12   joint_12      12.6092
       13   joint_13      20.9149
       14   joint_14      19.8604
       15   joint_15      10.8604
       16   joint_16      28.4484
       17   joint_17      27.2161
       18   joint_18      37.8022
       19   joint_19      38.4145
       20   joint_20      16.2760
       21   joint_21      16.5872
       22   joint_22       5.4090
       23   joint_23       5.3947
[2026-04-08 11:30:51] [20260408113024] Epoch: 2, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      31.6518
        1    joint_1      24.5244
        2    joint_2      24.3804
        3    joint_3      11.6941
        4    joint_4      25.7241
        5    joint_5      26.9345
        6    joint_6       5.3174
        7    joint_7      12.1601
        8    joint_8      11.9411
        9    joint_9       3.5394
       10   joint_10       5.7308
       11   joint_11       9.9260
       12   joint_12      11.4810
       13   joint_13      20.1482
       14   joint_14      18.3098
       15   joint_15       9.4894
       16   joint_16      25.9341
       17   joint_17      24.2434
       18   joint_18      37.7539
       19   joint_19      37.3727
       20   joint_20      15.1507
       21   joint_21      15.8075
       22   joint_22       2.5879
       23   joint_23       1.9795
[2026-04-08 11:30:51] [20260408113024] Epoch: 2, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.4994
        2    joint_2      3.3770
        3    joint_3      2.2860
        4    joint_4     17.5574
        5    joint_5     18.3700
        6    joint_6      4.0019
        7    joint_7     21.7319
        8    joint_8     22.2883
        9    joint_9      4.8822
       10   joint_10     23.5226
       11   joint_11     24.6756
       12   joint_12      9.2057
       13   joint_13      8.5320
       14   joint_14      8.9629
       15   joint_15     10.6303
       16   joint_16     12.9945
       17   joint_17     13.6490
       18   joint_18     25.1743
       19   joint_19     25.3683
       20   joint_20     44.3445
       21   joint_21     44.3084
       22   joint_22     51.7105
       23   joint_23     51.5171
[2026-04-08 11:30:51] [20260408113024] Epoch: 2, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.5288
        2    joint_2      3.3765
        3    joint_3      2.1633
        4    joint_4     17.8663
        5    joint_5     18.0720
        6    joint_6      3.3749
        7    joint_7     20.5741
        8    joint_8     20.3717
        9    joint_9      4.0341
       10   joint_10     22.2894
       11   joint_11     22.7561
       12   joint_12      7.1076
       13   joint_13      7.3760
       14   joint_14      7.5899
       15   joint_15      8.4715
       16   joint_16     12.2819
       17   joint_17     12.3681
       18   joint_18     24.5622
       19   joint_19     23.5662
       20   joint_20     43.5632
       21   joint_21     41.2121
       22   joint_22     50.8120
       23   joint_23     47.9197
[2026-04-08 11:30:58] [20260408113024] Epoch: 3, train loss: 0.1499, train mean joint angle error: 17.9888 deg, train positional error: 18.0801 cm
[2026-04-08 11:30:58] [20260408113024] Epoch: 3, val loss: 0.1415, val mean joint angle error: 17.1228 deg, val positional error: 17.4044 cm
[2026-04-08 11:30:58] [20260408113024] Epoch: 3, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      30.2633
        1    joint_1      24.9586
        2    joint_2      24.9041
        3    joint_3      12.1923
        4    joint_4      25.3093
        5    joint_5      26.4949
        6    joint_6       6.5726
        7    joint_7      12.7491
        8    joint_8      12.7455
        9    joint_9       5.5290
       10   joint_10       7.1649
       11   joint_11      10.7113
       12   joint_12      12.4050
       13   joint_13      20.7235
       14   joint_14      19.6753
       15   joint_15      10.5875
       16   joint_16      25.2249
       17   joint_17      25.5450
       18   joint_18      37.7729
       19   joint_19      38.3064
       20   joint_20      15.9959
       21   joint_21      16.3426
       22   joint_22       4.8831
       23   joint_23       4.6739
[2026-04-08 11:30:58] [20260408113024] Epoch: 3, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      31.4867
        1    joint_1      24.4966
        2    joint_2      24.3309
        3    joint_3      11.7131
        4    joint_4      25.5746
        5    joint_5      26.8822
        6    joint_6       5.3239
        7    joint_7      12.1547
        8    joint_8      11.9297
        9    joint_9       3.6703
       10   joint_10       5.7212
       11   joint_11      10.0225
       12   joint_12      11.5138
       13   joint_13      20.0224
       14   joint_14      18.3075
       15   joint_15       9.5628
       16   joint_16      23.9059
       17   joint_17      24.2317
       18   joint_18      37.5830
       19   joint_19      37.3211
       20   joint_20      15.0897
       21   joint_21      15.8179
       22   joint_22       2.3340
       23   joint_23       1.9506
[2026-04-08 11:30:58] [20260408113024] Epoch: 3, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.4649
        2    joint_2      3.3323
        3    joint_3      2.2166
        4    joint_4     17.3269
        5    joint_5     17.8942
        6    joint_6      3.8818
        7    joint_7     21.1908
        8    joint_8     21.7725
        9    joint_9      4.7578
       10   joint_10     22.9173
       11   joint_11     24.0140
       12   joint_12      8.7988
       13   joint_13      8.3008
       14   joint_14      8.6598
       15   joint_15     10.2490
       16   joint_16     12.7589
       17   joint_17     13.2946
       18   joint_18     23.6640
       19   joint_19     24.2343
       20   joint_20     41.6078
       21   joint_21     42.0628
       22   joint_22     48.5655
       23   joint_23     48.9566
[2026-04-08 11:30:58] [20260408113024] Epoch: 3, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.5141
        2    joint_2      3.3509
        3    joint_3      2.1406
        4    joint_4     17.8758
        5    joint_5     17.9275
        6    joint_6      3.3623
        7    joint_7     20.4804
        8    joint_8     20.3099
        9    joint_9      3.9931
       10   joint_10     22.0547
       11   joint_11     22.5313
       12   joint_12      7.0998
       13   joint_13      7.2936
       14   joint_14      7.5759
       15   joint_15      8.3609
       16   joint_16     12.1558
       17   joint_17     12.4169
       18   joint_18     23.3109
       19   joint_19     23.5273
       20   joint_20     40.9682
       21   joint_21     41.4187
       22   joint_22     47.6909
       23   joint_23     48.3456
[2026-04-08 11:31:06] [20260408113024] Epoch: 4, train loss: 0.1477, train mean joint angle error: 17.7375 deg, train positional error: 17.7145 cm
[2026-04-08 11:31:06] [20260408113024] Epoch: 4, val loss: 0.1408, val mean joint angle error: 17.0272 deg, val positional error: 17.2717 cm
[2026-04-08 11:31:06] [20260408113024] Epoch: 4, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      29.9826
        1    joint_1      24.7917
        2    joint_2      24.6540
        3    joint_3      11.9831
        4    joint_4      25.0174
        5    joint_5      26.2980
        6    joint_6       6.2953
        7    joint_7      12.5914
        8    joint_8      12.4921
        9    joint_9       5.1705
       10   joint_10       6.8852
       11   joint_11      10.5066
       12   joint_12      12.2912
       13   joint_13      20.5577
       14   joint_14      19.5573
       15   joint_15      10.4207
       16   joint_16      24.3399
       17   joint_17      25.2869
       18   joint_18      37.6481
       19   joint_19      38.1969
       20   joint_20      15.8181
       21   joint_21      16.2104
       22   joint_22       4.4765
       23   joint_23       4.2285
[2026-04-08 11:31:06] [20260408113024] Epoch: 4, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      31.2255
        1    joint_1      24.4676
        2    joint_2      24.1299
        3    joint_3      11.6010
        4    joint_4      25.4532
        5    joint_5      26.7694
        6    joint_6       5.3739
        7    joint_7      12.1629
        8    joint_8      11.8687
        9    joint_9       3.7472
       10   joint_10       5.6734
       11   joint_11       9.9091
       12   joint_12      11.5621
       13   joint_13      19.9758
       14   joint_14      18.3391
       15   joint_15       9.4839
       16   joint_16      23.5016
       17   joint_17      23.8453
       18   joint_18      37.5031
       19   joint_19      37.2020
       20   joint_20      14.9804
       21   joint_21      15.7941
       22   joint_22       2.2557
       23   joint_23       1.8281
[2026-04-08 11:31:06] [20260408113024] Epoch: 4, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.4236
        2    joint_2      3.2913
        3    joint_3      2.1695
        4    joint_4     17.1548
        5    joint_5     17.7426
        6    joint_6      3.7906
        7    joint_7     20.7322
        8    joint_8     21.3080
        9    joint_9      4.6373
       10   joint_10     22.4263
       11   joint_11     23.5541
       12   joint_12      8.5487
       13   joint_13      8.1256
       14   joint_14      8.4562
       15   joint_15      9.9456
       16   joint_16     12.5692
       17   joint_17     13.0693
       18   joint_18     22.9402
       19   joint_19     23.9350
       20   joint_20     40.3463
       21   joint_21     41.5255
       22   joint_22     47.1178
       23   joint_23     48.3378
[2026-04-08 11:31:06] [20260408113024] Epoch: 4, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.4896
        2    joint_2      3.3044
        3    joint_3      2.1087
        4    joint_4     17.7094
        5    joint_5     17.9737
        6    joint_6      3.3182
        7    joint_7     20.2455
        8    joint_8     20.2501
        9    joint_9      3.9626
       10   joint_10     21.8629
       11   joint_11     22.5565
       12   joint_12      7.1055
       13   joint_13      7.2292
       14   joint_14      7.5381
       15   joint_15      8.3179
       16   joint_16     12.0589
       17   joint_17     12.3749
       18   joint_18     22.7685
       19   joint_19     23.5917
       20   joint_20     40.2500
       21   joint_21     41.3440
       22   joint_22     46.9352
       23   joint_23     48.2247
[2026-04-08 11:31:13] [20260408113024] Epoch: 5, train loss: 0.1461, train mean joint angle error: 17.5610 deg, train positional error: 17.4908 cm
[2026-04-08 11:31:13] [20260408113024] Epoch: 5, val loss: 0.1401, val mean joint angle error: 16.9592 deg, val positional error: 16.9447 cm
[2026-04-08 11:31:13] [20260408113024] Epoch: 5, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      29.6977
        1    joint_1      24.6840
        2    joint_2      24.5162
        3    joint_3      11.7729
        4    joint_4      24.8745
        5    joint_5      26.1638
        6    joint_6       6.1324
        7    joint_7      12.4426
        8    joint_8      12.3670
        9    joint_9       4.9804
       10   joint_10       6.6779
       11   joint_11      10.3355
       12   joint_12      12.1555
       13   joint_13      20.4238
       14   joint_14      19.4337
       15   joint_15      10.2954
       16   joint_16      23.9296
       17   joint_17      25.1083
       18   joint_18      37.5203
       19   joint_19      38.0687
       20   joint_20      15.6900
       21   joint_21      16.1001
       22   joint_22       4.1929
       23   joint_23       3.8999
[2026-04-08 11:31:13] [20260408113024] Epoch: 5, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      30.8372
        1    joint_1      24.3757
        2    joint_2      24.0933
        3    joint_3      11.4699
        4    joint_4      25.3166
        5    joint_5      26.5866
        6    joint_6       5.3665
        7    joint_7      12.2017
        8    joint_8      11.8382
        9    joint_9       3.6473
       10   joint_10       5.7346
       11   joint_11       9.8851
       12   joint_12      11.5171
       13   joint_13      19.9665
       14   joint_14      18.1264
       15   joint_15       9.4886
       16   joint_16      23.3966
       17   joint_17      23.6313
       18   joint_18      37.4043
       19   joint_19      37.0558
       20   joint_20      14.9409
       21   joint_21      15.7591
       22   joint_22       2.3917
       23   joint_23       1.9889
[2026-04-08 11:31:13] [20260408113024] Epoch: 5, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.3843
        2    joint_2      3.2475
        3    joint_3      2.1246
        4    joint_4     16.9973
        5    joint_5     17.5151
        6    joint_6      3.7031
        7    joint_7     20.4761
        8    joint_8     20.9088
        9    joint_9      4.5384
       10   joint_10     22.1478
       11   joint_11     23.1107
       12   joint_12      8.3264
       13   joint_13      7.9927
       14   joint_14      8.2731
       15   joint_15      9.7227
       16   joint_16     12.4407
       17   joint_17     12.8681
       18   joint_18     22.6614
       19   joint_19     23.7357
       20   joint_20     39.8658
       21   joint_21     41.2097
       22   joint_22     46.5443
       23   joint_23     47.9850
[2026-04-08 11:31:13] [20260408113024] Epoch: 5, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.4427
        2    joint_2      3.2446
        3    joint_3      2.0567
        4    joint_4     17.4339
        5    joint_5     17.4685
        6    joint_6      3.2562
        7    joint_7     19.9137
        8    joint_8     19.7112
        9    joint_9      3.9485
       10   joint_10     21.6514
       11   joint_11     21.9513
       12   joint_12      7.0993
       13   joint_13      7.2457
       14   joint_14      7.4995
       15   joint_15      8.4689
       16   joint_16     12.0298
       17   joint_17     12.3072
       18   joint_18     22.8020
       19   joint_19     22.7904
       20   joint_20     40.3419
       21   joint_21     39.2696
       22   joint_22     47.0780
       23   joint_23     45.6625
[2026-04-08 11:31:21] [20260408113024] Epoch: 6, train loss: 0.1447, train mean joint angle error: 17.3907 deg, train positional error: 17.2547 cm
[2026-04-08 11:31:21] [20260408113024] Epoch: 6, val loss: 0.1391, val mean joint angle error: 16.8206 deg, val positional error: 16.7654 cm
[2026-04-08 11:31:21] [20260408113024] Epoch: 6, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      29.3570
        1    joint_1      24.5130
        2    joint_2      24.3257
        3    joint_3      11.5841
        4    joint_4      24.6043
        5    joint_5      25.9269
        6    joint_6       5.9891
        7    joint_7      12.3503
        8    joint_8      12.2575
        9    joint_9       4.7380
       10   joint_10       6.5406
       11   joint_11      10.2414
       12   joint_12      12.0909
       13   joint_13      20.3188
       14   joint_14      19.2809
       15   joint_15      10.2227
       16   joint_16      23.6098
       17   joint_17      25.0027
       18   joint_18      37.3508
       19   joint_19      37.8578
       20   joint_20      15.5155
       21   joint_21      15.9868
       22   joint_22       4.0025
       23   joint_23       3.7102
[2026-04-08 11:31:21] [20260408113024] Epoch: 6, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      30.3677
        1    joint_1      24.0971
        2    joint_2      23.6800
        3    joint_3      11.2550
        4    joint_4      24.7656
        5    joint_5      26.1567
        6    joint_6       5.2596
        7    joint_7      12.2866
        8    joint_8      11.8421
        9    joint_9       3.5597
       10   joint_10       5.8036
       11   joint_11       9.9116
       12   joint_12      11.5595
       13   joint_13      19.9228
       14   joint_14      18.1508
       15   joint_15       9.5524
       16   joint_16      23.1053
       17   joint_17      23.6020
       18   joint_18      37.0032
       19   joint_19      36.7624
       20   joint_20      14.9109
       21   joint_21      15.7033
       22   joint_22       2.3918
       23   joint_23       2.0440
[2026-04-08 11:31:21] [20260408113024] Epoch: 6, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.3401
        2    joint_2      3.1968
        3    joint_3      2.0738
        4    joint_4     16.7714
        5    joint_5     17.2286
        6    joint_6      3.6394
        7    joint_7     20.0922
        8    joint_8     20.5404
        9    joint_9      4.4883
       10   joint_10     21.7427
       11   joint_11     22.7031
       12   joint_12      8.2637
       13   joint_13      7.9705
       14   joint_14      8.1792
       15   joint_15      9.6990
       16   joint_16     12.4132
       17   joint_17     12.7460
       18   joint_18     22.4176
       19   joint_19     23.5366
       20   joint_20     39.3430
       21   joint_21     40.5910
       22   joint_22     45.9142
       23   joint_23     47.2225
[2026-04-08 11:31:21] [20260408113024] Epoch: 6, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.3768
        2    joint_2      3.1913
        3    joint_3      1.9788
        4    joint_4     17.0588
        5    joint_5     16.9423
        6    joint_6      3.2046
        7    joint_7     19.7793
        8    joint_8     19.2351
        9    joint_9      3.9631
       10   joint_10     21.4495
       11   joint_11     21.4517
       12   joint_12      7.1431
       13   joint_13      7.4073
       14   joint_14      7.4197
       15   joint_15      8.6412
       16   joint_16     12.2272
       17   joint_17     12.1322
       18   joint_18     22.5858
       19   joint_19     22.7633
       20   joint_20     39.7208
       21   joint_21     39.0744
       22   joint_22     46.1854
       23   joint_23     45.4373
[2026-04-08 11:31:28] [20260408113024] Epoch: 7, train loss: 0.1430, train mean joint angle error: 17.1947 deg, train positional error: 17.0213 cm
[2026-04-08 11:31:28] [20260408113024] Epoch: 7, val loss: 0.1372, val mean joint angle error: 16.5892 deg, val positional error: 16.4570 cm
[2026-04-08 11:31:28] [20260408113024] Epoch: 7, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      28.9593
        1    joint_1      24.2341
        2    joint_2      23.8791
        3    joint_3      11.3110
        4    joint_4      24.0687
        5    joint_5      25.4475
        6    joint_6       5.8615
        7    joint_7      12.2920
        8    joint_8      12.1211
        9    joint_9       4.5874
       10   joint_10       6.4702
       11   joint_11      10.1128
       12   joint_12      12.0153
       13   joint_13      20.2341
       14   joint_14      19.1763
       15   joint_15      10.1698
       16   joint_16      23.4110
       17   joint_17      24.9236
       18   joint_18      37.0325
       19   joint_19      37.6651
       20   joint_20      15.3671
       21   joint_21      15.8950
       22   joint_22       3.8405
       23   joint_23       3.5965
[2026-04-08 11:31:28] [20260408113024] Epoch: 7, val per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      29.9003
        1    joint_1      23.5141
        2    joint_2      22.7228
        3    joint_3      10.7664
        4    joint_4      23.4291
        5    joint_5      24.9946
        6    joint_6       5.2449
        7    joint_7      12.2676
        8    joint_8      11.6795
        9    joint_9       3.5883
       10   joint_10       5.9770
       11   joint_11       9.7903
       12   joint_12      11.5630
       13   joint_13      19.9665
       14   joint_14      18.0071
       15   joint_15       9.6340
       16   joint_16      23.0570
       17   joint_17      23.9358
       18   joint_18      36.5177
       19   joint_19      36.4728
       20   joint_20      14.7383
       21   joint_21      15.5905
       22   joint_22       2.5434
       23   joint_23       2.2396
[2026-04-08 11:31:28] [20260408113024] Epoch: 7, train per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.2898
        2    joint_2      3.1419
        3    joint_3      2.0164
        4    joint_4     16.3368
        5    joint_5     16.6314
        6    joint_6      3.6036
        7    joint_7     19.5952
        8    joint_8     19.8887
        9    joint_9      4.4829
       10   joint_10     21.1595
       11   joint_11     22.0278
       12   joint_12      8.2093
       13   joint_13      8.0152
       14   joint_14      8.0693
       15   joint_15      9.7019
       16   joint_16     12.4608
       17   joint_17     12.5770
       18   joint_18     22.3481
       19   joint_19     23.3901
       20   joint_20     39.1011
       21   joint_21     40.1901
       22   joint_22     45.5697
       23   joint_23     46.7037
[2026-04-08 11:31:28] [20260408113024] Epoch: 7, val per-joint positional error (cm):
 joint_id joint_name  pos_err_cm
        0    joint_0      0.0000
        1    joint_1      3.3220
        2    joint_2      3.1089
        3    joint_3      1.8951
        4    joint_4     15.7545
        5    joint_5     15.4904
        6    joint_6      3.2709
        7    joint_7     18.3691
        8    joint_8     18.1348
        9    joint_9      4.0982
       10   joint_10     19.8516
       11   joint_11     20.2336
       12   joint_12      7.4643
       13   joint_13      7.7301
       14   joint_14      7.5525
       15   joint_15      9.0949
       16   joint_16     12.5568
       17   joint_17     12.1769
       18   joint_18     22.6660
       19   joint_19     22.9812
       20   joint_20     39.3674
       21   joint_21     39.0285
       22   joint_22     45.6706
       23   joint_23     45.1503
[2026-04-08 11:31:35] [20260408113024] Epoch: 8, train loss: 0.1404, train mean joint angle error: 16.8739 deg, train positional error: 16.6815 cm
[2026-04-08 11:31:35] [20260408113024] Epoch: 8, val loss: 0.1329, val mean joint angle error: 16.0029 deg, val positional error: 15.8945 cm
[2026-04-08 11:31:35] [20260408113024] Epoch: 8, train per-joint angle error (deg):
 joint_id joint_name  ang_err_deg
        0    joint_0      28.8284
        1    joint_1      23.3524
        2    joint_2      22.6495
        3    joint_3      10.6458
        4    joint_4      22.5824
        5    joint_5      24.1509
        6    joint_6       5.8525
        7    joint_7      12.2712
        8    joint_8      11.9535
        9    joint_9       4.5833
       10   joint_10       6.5365
       11   joint_11      10.0352
